Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,-0.0004,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.58,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.6990e-02,530.156,-382.539,-150.156,-4.58125
-4.6980e-02,530.781,-384.375,-151.016,-4.55625
-4.6970e-02,532.891,-386.133,-148.242,-4.54063
-4.6960e-02,531.055,-387.383,-144.219,-4.50625
-4.6950e-02,529.062,-389.219,-140.469,-4.47188
-4.6940e-02,526.094,-390.195,-135.273,-4.48281
-4.6930e-02,525.586,-391.25,-134.062,-4.46875
-4.6920e-02,526.992,-392.5,-134.805,-4.46719
-4.6910e-02,529.414,-393.594,-134.141,-4.47188
-4.6900e-02,530.273,-394.844,-133.281,-4.51875
-4.6890e-02,531.797,-396.719,-132.344,-4.52188
-4.6880e-02,528.672,-395.898,-127.93,-4.53281
-4.6870e-02,527.422,-397.344,-127.578,-4.52969
-4.6860e-02,528.672,-399.961,-127.812,-4.49844
-4.6850e-02,531.094,-403.125,-124.766,-4.47813
-4.6840e-02,527.148,-403.32,-119.531,-4.44688
-4.6830e-02,525.742,-403.906,-118.398,-4.41406
-4.6820e-02,526.68,-404.844,-119.414,-4.42031
-4.6810e-02,528.359,-405.234,-119.648,-4.42813
-4.6800e-02,528.984,-406.094,-119.062,-4.44063
-4.6790e-02,529.688,-407.422,-118.594,-4.44375
-4.6780e-02,526.25,-405.625,-114.766,-4.4125
-4.6770e-02,524.922,-406.055,-115.312,-4.40938
-4.6760e-02,524.531,-407.148,-115.547,-4.41719
-4.6750e-02,527.305,-409.023,-114.609,-4.37813
-4.6740e-02,525.43,-410,-111.289,-4.36563
-4.6730e-02,524.023,-411.094,-108.789,-4.35156
-4.6720e-02,522.93,-412.93,-106.211,-4.32969
-4.6710e-02,522.852,-415.703,-103.203,-4.32969
-4.6700e-02,520.859,-416.797,-99.3359,-4.31406
-4.6690e-02,521.133,-418.555,-98.75,-4.32188
-4.6680e-02,521.211,-418.828,-98.7109,-4.33594
-4.6670e-02,522.227,-419.805,-97.5781,-4.33906
-4.6660e-02,518.164,-419.922,-93.6719,-4.30938
-4.6650e-02,517.734,-421.68,-91.9531,-4.26719
-4.6640e-02,516.211,-421.836,-90.8594,-4.24688
-4.6630e-02,517.461,-422.188,-90.7031,-4.22813
-4.6620e-02,516.289,-422.344,-89.9219,-4.21406
-4.6610e-02,515.586,-422.93,-89.1016,-4.17344
-4.6600e-02,516.016,-424.375,-88.2031,-4.2125
-4.6590e-02,516.758,-425.938,-86.875,-4.1875
-4.6580e-02,513.125,-424.18,-82.7344,-4.18906
-4.6570e-02,511.094,-425.039,-82.7734,-4.19531
-4.6560e-02,510.898,-426.211,-82.7344,-4.17188
-4.6550e-02,513.633,-428.828,-81.1328,-4.125
-4.6540e-02,511.797,-429.648,-77.7344,-4.12656
-4.6530e-02,509.883,-431.172,-75.2734,-4.10313
-4.6520e-02,509.219,-433.359,-72.5391,-4.1
-4.6510e-02,508.672,-435.977,-69.7656,-4.08281
-4.6500e-02,506.797,-437.266,-65.9766,-4.05469
-4.6490e-02,506.992,-438.867,-65.7031,-4.09063
-4.6480e-02,506.289,-438.008,-65.5469,-4.08906
-4.6470e-02,508.203,-439.258,-66.4062,-4.09063
-4.6460e-02,505.352,-439.062,-63.5547,-4.06563
-4.6450e-02,504.648,-439.648,-62.7344,-4.05469
-4.6440e-02,501.211,-436.289,-61.9141,-4.04844
-4.6430e-02,500.195,-435.43,-62.2266,-4.02344
-4.6420e-02,498.086,-435.898,-60.2344,-3.97969
-4.6410e-02,495.273,-435.938,-56.4062,-3.96094
-4.6400e-02,491.641,-436.523,-53.0078,-3.92656
-4.6390e-02,489.297,-437.344,-49.4531,-3.87031
-4.6380e-02,487.266,-438.711,-46.2109,-3.82969
-4.6370e-02,486.406,-441.055,-42.6172,-3.82969
-4.6360e-02,485.547,-443.828,-39.1797,-3.79844
-4.6350e-02,485.469,-447.539,-35.7812,-3.78281
-4.6340e-02,484.336,-449.492,-31.4844,-3.7625
-4.6330e-02,484.609,-451.875,-30.5078,-3.7625
-4.6320e-02,485.664,-452.5,-30.1953,-3.77969
-4.6310e-02,486.992,-454.609,-29.3359,-3.77656
-4.6300e-02,483.516,-454.922,-25.7422,-3.76094
-4.6290e-02,483.594,-457.227,-24.0234,-3.72344
-4.6280e-02,481.523,-456.367,-22.5,-3.74219
-4.6270e-02,479.727,-456.484,-21.0938,-3.72344
-4.6260e-02,476.172,-456.367,-17.2656,-3.68125
-4.6250e-02,473.164,-455.273,-14.9219,-3.63281
-4.6240e-02,471.211,-454.531,-15.6641,-3.58438
-4.6230e-02,471.523,-453.047,-15.5078,-3.57344
-4.6220e-02,470,-451.68,-15.625,-3.57188
-4.6210e-02,469.453,-450.977,-15.625,-3.53906
-4.6200e-02,469.531,-451.094,-16.1328,-3.55
-4.6190e-02,470.156,-451.602,-16.4844,-3.54063
-4.6180e-02,469.414,-450.859,-14.7656,-3.54063
-4.6170e-02,469.062,-452.344,-13.6328,-3.54531
-4.6160e-02,468.75,-455.703,-11.25,-3.52344
-4.6150e-02,468.945,-460.039,-6.44531,-3.49063
-4.6140e-02,466.289,-461.562,-0.859375,-3.44844
-4.6130e-02,465.508,-463.633,0.585938,-3.42813
-4.6120e-02,465.352,-463.789,1.17188,-3.41719
-4.6110e-02,465.664,-465.508,2.30469,-3.41406
-4.6100e-02,465.195,-468.672,4.76562,-3.4
-4.6090e-02,464.57,-471.68,10.0391,-3.38594
-4.6080e-02,463.203,-474.57,14.2578,-3.34844
-4.6070e-02,463.359,-477.734,18.5156,-3.30469
-4.6060e-02,461.445,-479.336,22.8906,-3.29219
-4.6050e-02,461.797,-481.328,23.2031,-3.29063
-4.6040e-02,462.812,-481.914,22.7734,-3.29063
-4.6030e-02,464.18,-483.398,23.3594,-3.30156
-4.6020e-02,460.977,-483.359,26.6016,-3.27813
-4.6010e-02,461.094,-484.961,27.4609,-3.26406
-4.6000e-02,458.711,-482.656,28.5547,-3.25156
-4.5990e-02,457.734,-482.422,28.0469,-3.23125
-4.5980e-02,456.68,-483.555,29.9219,-3.20312
-4.5970e-02,454.57,-483.594,33.125,-3.17813
-4.5960e-02,451.875,-483.789,35.5469,-3.14688
-4.5950e-02,450.508,-484.883,37.9688,-3.1375
-4.5940e-02,449.961,-486.25,40.1953,-3.1
