Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.004,,,
Horizontal Delay,0,,,
Sample Interval,4e-06,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.3,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-1.9344e-02,-88.8672,-431.953,514.336,5.82031
-1.9340e-02,-89.8047,-430.312,514.414,5.81875
-1.9336e-02,-91.3281,-427.578,514.219,5.84688
-1.9332e-02,-92.9297,-425.078,513.633,5.85938
-1.9328e-02,-94.0625,-424.023,511.914,5.85469
-1.9324e-02,-95.0391,-422.695,511.211,5.88125
-1.9320e-02,-96.0938,-421.68,511.797,5.89219
-1.9316e-02,-96.9922,-420.586,512.109,5.89531
-1.9312e-02,-97.7344,-419.688,512.227,5.90938
-1.9308e-02,-99.1406,-419.375,512.07,5.94219
-1.9304e-02,-100.039,-418.477,512.227,5.94844
-1.9300e-02,-100.781,-417.969,513.516,5.95
-1.9296e-02,-101.367,-417.852,513.594,5.97031
-1.9292e-02,-102.148,-417.773,514.414,5.98906
-1.9288e-02,-103.203,-417.461,515.039,6.00625
-1.9284e-02,-103.906,-417.852,515.156,6.02656
-1.9280e-02,-103.984,-416.914,517.266,6.05
-1.9276e-02,-105,-416.211,516.875,6.06719
-1.9272e-02,-105.938,-416.133,516.055,6.04688
-1.9268e-02,-105.703,-415.82,515.625,6.05781
-1.9264e-02,-105.938,-415.117,514.961,6.07031
-1.9260e-02,-105.859,-414.57,515.117,6.075
-1.9256e-02,-106.445,-413.672,514.141,6.09844
-1.9252e-02,-106.328,-415.195,513.516,6.08281
-1.9248e-02,-106.055,-414.062,513.906,6.06719
-1.9244e-02,-107.07,-413.359,513.75,6.07188
-1.9240e-02,-107.227,-412.773,514.219,6.07031
-1.9236e-02,-106.719,-412.578,514.219,6.05781
-1.9232e-02,-107.031,-411.953,513.711,6.03906
-1.9228e-02,-107.578,-412.031,513.516,6.03906
-1.9224e-02,-107.852,-412.148,513.203,6.02656
-1.9220e-02,-107.148,-413.203,513.32,5.99688
-1.9216e-02,-106.875,-413.711,513.594,5.99844
-1.9212e-02,-107.344,-413.711,514.531,6.03906
-1.9208e-02,-108.477,-413.281,515.469,6.07031
-1.9204e-02,-109.414,-412.578,515.664,6.05469
-1.9200e-02,-110.586,-412.266,516.875,6.07969
-1.9196e-02,-111.836,-410.039,518.086,6.08438
-1.9192e-02,-114.141,-408.398,516.953,6.09531
-1.9188e-02,-115.508,-408.281,515.938,6.12344
-1.9184e-02,-116.172,-407.5,516.484,6.15938
-1.9180e-02,-117.305,-407.109,517.578,6.18125
-1.9176e-02,-118.32,-406.562,518.711,6.18906
-1.9172e-02,-119.258,-406.484,518.906,6.22969
-1.9168e-02,-120.156,-406.367,519.18,6.26719
-1.9164e-02,-120.742,-406.445,520.547,6.30156
-1.9160e-02,-121.875,-405.547,522.734,6.31406
-1.9156e-02,-122.5,-404.922,522.891,6.33438
-1.9152e-02,-122.969,-404.844,521.875,6.34375
-1.9148e-02,-123.906,-404.57,520.938,6.3625
-1.9144e-02,-124.297,-404.141,521.719,6.375
-1.9140e-02,-124.219,-403.555,521.211,6.38438
-1.9136e-02,-124.297,-402.695,521.367,6.4
-1.9132e-02,-124.805,-403.75,520.352,6.41719
-1.9128e-02,-125.156,-402.539,521.055,6.41563
-1.9124e-02,-125.156,-402.305,522.07,6.40781
-1.9120e-02,-125.625,-402.422,521.641,6.3875
-1.9116e-02,-126.25,-403.125,522.344,6.38281
-1.9112e-02,-127.031,-401.992,523.086,6.37656
-1.9108e-02,-128.359,-401.289,522.656,6.39688
-1.9104e-02,-129.609,-399.961,523.75,6.42813
-1.9100e-02,-131.25,-398.633,524.258,6.42813
-1.9096e-02,-133.125,-395.273,524.375,6.45313
-1.9092e-02,-134.648,-394.766,522.852,6.45625
-1.9088e-02,-135.703,-393.555,523.281,6.47813
-1.9084e-02,-137.031,-392.656,523.359,6.50156
-1.9080e-02,-138.125,-392.148,523.984,6.53438
-1.9076e-02,-138.945,-391.445,524.062,6.55156
-1.9072e-02,-139.883,-390.938,524.922,6.56719
-1.9068e-02,-140.781,-390.703,525.82,6.59219
-1.9064e-02,-141.758,-390.195,526.328,6.59844
-1.9060e-02,-142.109,-389.531,528.125,6.63281
-1.9056e-02,-143.281,-388.672,527.148,6.63125
-1.9052e-02,-143.945,-388.281,526.328,6.66094
-1.9048e-02,-144.297,-387.5,526.094,6.66875
-1.9044e-02,-144.219,-387.148,525.586,6.64375
-1.9040e-02,-144.531,-386.172,525.273,6.63125
