Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,-0.0004,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.58,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.7690e-02,-196.055,-366.562,549.805,3.33437
-4.7680e-02,-198.438,-364.062,549.18,3.30625
-4.7670e-02,-201.719,-359.727,549.023,3.32187
-4.7660e-02,-204.688,-356.797,548.125,3.32656
-4.7650e-02,-207.188,-355.234,548.164,3.34062
-4.7640e-02,-209.648,-354.844,550.391,3.36719
-4.7630e-02,-213.75,-351.719,552.617,3.39844
-4.7620e-02,-217.344,-350.156,552.773,3.44375
-4.7610e-02,-219.297,-347.852,553.984,3.48594
-4.7600e-02,-220.742,-346.406,553.359,3.5375
-4.7590e-02,-222.109,-344.961,552.188,3.50625
-4.7580e-02,-222.812,-343.789,552.734,3.50469
-4.7570e-02,-223.633,-343.945,552.852,3.50781
-4.7560e-02,-225.273,-342.891,554.297,3.5125
-4.7550e-02,-227.656,-339.727,554.57,3.51406
-4.7540e-02,-229.805,-338.164,553.203,3.51719
-4.7530e-02,-230.664,-338.125,553.438,3.53125
-4.7520e-02,-232.07,-338.242,555.859,3.56562
-4.7510e-02,-235,-334.531,557.539,3.58125
-4.7500e-02,-236.758,-332.148,553.945,3.5875
-4.7490e-02,-237.344,-329.141,551.719,3.61406
-4.7480e-02,-239.414,-327.461,551.953,3.61719
-4.7470e-02,-242.734,-321.68,552.227,3.62187
-4.7460e-02,-245.352,-317.891,549.023,3.63125
-4.7450e-02,-246.484,-315.43,547.422,3.64062
-4.7440e-02,-247.891,-313.906,547.773,3.62969
-4.7430e-02,-250.664,-309.453,548.477,3.62656
-4.7420e-02,-252.656,-307.344,546.641,3.64844
-4.7410e-02,-253.672,-305.977,546.562,3.66406
-4.7400e-02,-255.039,-306.25,548.281,3.68906
-4.7390e-02,-257.5,-303.828,550.547,3.70625
-4.7380e-02,-260,-303.516,550.352,3.725
-4.7370e-02,-261.055,-304.453,551.914,3.72969
-4.7360e-02,-263.047,-305.469,555,3.73906
-4.7350e-02,-265.82,-303.008,557.461,3.76406
-4.7340e-02,-267.227,-301.602,555.156,3.79219
-4.7330e-02,-267.93,-299.727,553.789,3.79219
-4.7320e-02,-270.273,-299.062,554.492,3.79688
-4.7310e-02,-273.398,-294.336,555.469,3.81719
-4.7300e-02,-275.391,-291.641,553.789,3.81094
-4.7290e-02,-276.523,-289.883,553.125,3.82187
-4.7280e-02,-277.617,-290.078,553.945,3.81094
-4.7270e-02,-279.961,-287.656,555.117,3.83594
-4.7260e-02,-281.211,-286.953,554.414,3.85625
-4.7250e-02,-281.328,-285.977,554.57,3.87344
-4.7240e-02,-281.875,-286.133,554.297,3.875
-4.7230e-02,-283.359,-281.758,553.203,3.8875
-4.7220e-02,-284.414,-279.023,550.039,3.87187
-4.7210e-02,-285.273,-276.055,548.594,3.84531
-4.7200e-02,-285.82,-274.805,547.734,3.81875
-4.7190e-02,-287.266,-270.898,547.422,3.83125
-4.7180e-02,-288.008,-269.297,544.688,3.83281
-4.7170e-02,-287.344,-268.945,543.867,3.81719
