Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.004,,,
Horizontal Delay,-0.0004,,,
Sample Interval,4e-06,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.58,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-1.9980e-02,-187.734,-364.648,545.273,7.39687
-1.9976e-02,-187.617,-366.484,547.188,7.38437
-1.9972e-02,-188.633,-366.445,548.438,7.39375
-1.9968e-02,-189.414,-366.484,549.805,7.425
-1.9964e-02,-190.352,-366.172,551.25,7.42656
-1.9960e-02,-191.758,-366.172,551.562,7.46562
-1.9956e-02,-193.594,-364.258,553.477,7.49062
-1.9952e-02,-194.844,-363.945,552.891,7.52656
-1.9948e-02,-195.664,-364.102,553.281,7.53594
-1.9944e-02,-196.562,-364.023,554.023,7.57344
-1.9940e-02,-197.383,-363.398,554.688,7.58906
-1.9936e-02,-198.203,-362.305,553.789,7.61406
-1.9932e-02,-198.359,-362.422,554.219,7.62812
-1.9928e-02,-199.18,-362.188,554.102,7.62812
-1.9924e-02,-199.219,-361.875,554.297,7.64219
-1.9920e-02,-199.375,-361.094,553.672,7.63437
-1.9916e-02,-199.883,-362.07,552.578,7.62812
-1.9912e-02,-200.43,-362.109,553.203,7.6
-1.9908e-02,-201.719,-360.664,555.312,7.64062
-1.9904e-02,-202.656,-359.062,556.211,7.60938
-1.9900e-02,-204.062,-356.992,556.445,7.64062
-1.9896e-02,-206.016,-354.453,555.234,7.67812
-1.9892e-02,-207.5,-353.438,554.727,7.65781
-1.9888e-02,-208.555,-352.227,553.672,7.67344
-1.9884e-02,-209.062,-350.938,553.516,7.67812
-1.9880e-02,-210.352,-350.195,553.398,7.68281
-1.9876e-02,-210.859,-349.531,553.203,7.69375
-1.9872e-02,-211.094,-348.984,553.164,7.72969
-1.9868e-02,-211.484,-348.477,554.18,7.72344
-1.9864e-02,-212.188,-348.086,553.516,7.74375
-1.9860e-02,-212.695,-348.008,553.984,7.76406
-1.9856e-02,-212.422,-348.477,553.711,7.72969
-1.9852e-02,-212.5,-348.477,554.375,7.73438
-1.9848e-02,-212.773,-349.219,555.391,7.73594
-1.9844e-02,-212.5,-349.531,555.508,7.75625
-1.9840e-02,-212.07,-350.391,555.898,7.75469
-1.9836e-02,-212.266,-350.82,556.133,7.76406
-1.9832e-02,-212.305,-350.82,555.508,7.76719
-1.9828e-02,-212.695,-350.039,555.898,7.77969
-1.9824e-02,-213.086,-349.219,555.898,7.79062
-1.9820e-02,-213.789,-347.07,555.508,7.79219
-1.9816e-02,-214.805,-344.102,553.867,7.82812
-1.9812e-02,-215.625,-344.219,551.055,7.82344
-1.9808e-02,-215.625,-342.383,551.641,7.81094
-1.9804e-02,-216.445,-340.898,551.367,7.79531
-1.9800e-02,-216.992,-339.453,550.742,7.83281
-1.9796e-02,-217.383,-338.32,549.922,7.83281
-1.9792e-02,-217.344,-337.305,549.336,7.80469
-1.9788e-02,-217.461,-336.602,548.32,7.8125
-1.9784e-02,-218.008,-336.094,548.203,7.8
-1.9780e-02,-217.383,-336.016,547.422,7.79062
-1.9776e-02,-217.383,-336.836,546.875,7.80469
-1.9772e-02,-217.656,-335.273,548.438,7.8
-1.9768e-02,-218.516,-334.688,548.398,7.79219
-1.9764e-02,-219.102,-333.867,548.828,7.78437
-1.9760e-02,-219.922,-332.93,549.023,7.77187
-1.9756e-02,-221.406,-330.938,547.773,7.78281
-1.9752e-02,-222.07,-330.43,547.383,7.79688
-1.9748e-02,-222.227,-329.609,546.758,7.825
-1.9744e-02,-222.539,-329.297,546.992,7.82344
-1.9740e-02,-223.242,-329.18,546.484,7.85781
-1.9736e-02,-223.75,-330.312,546.094,7.85156
-1.9732e-02,-223.789,-329.727,548.008,7.83281
-1.9728e-02,-224.961,-328.672,549.453,7.86094
-1.9724e-02,-226.406,-328.477,550.117,7.87812
-1.9720e-02,-228.008,-327.266,550.938,7.88594
-1.9716e-02,-229.18,-325.352,550.977,7.89844
-1.9712e-02,-230.859,-325.039,550.117,7.89219
-1.9708e-02,-231.484,-324.844,550.352,7.89844
-1.9704e-02,-232.383,-324.727,550.859,7.93437
-1.9700e-02,-233.086,-324.727,551.875,7.9625
-1.9696e-02,-234.023,-325.82,552.266,7.975
-1.9692e-02,-235.039,-325.859,552.969,8.00781
-1.9688e-02,-236.055,-325.156,555.391,8.01406
-1.9684e-02,-237.656,-325.156,556.523,8.04688
-1.9680e-02,-239.023,-325,557.656,8.10469
-1.9676e-02,-240.508,-324.336,558.789,8.12812
-1.9672e-02,-241.758,-324.219,558.75,8.13594
-1.9668e-02,-241.719,-323.984,559.18,8.14844
-1.9664e-02,-241.641,-324.102,559.766,8.16094
-1.9660e-02,-241.367,-324.609,558.984,8.14531
-1.9656e-02,-240.352,-325.508,558.789,8.15625
-1.9652e-02,-240.117,-324.297,558.594,8.16875
-1.9648e-02,-240.117,-324.648,557.539,8.15
-1.9644e-02,-239.844,-324.336,557.578,8.13594
-1.9640e-02,-239.727,-323.906,557.031,8.14531
-1.9636e-02,-239.688,-322.617,557.148,8.15625
-1.9632e-02,-240.195,-321.445,555.938,8.15312
-1.9628e-02,-240.234,-321.68,555.039,8.12812
-1.9624e-02,-239.414,-321.484,555.039,8.10938
-1.9620e-02,-239.336,-321.797,554.18,8.10781
-1.9616e-02,-239.336,-323.008,553.867,8.12187
-1.9612e-02,-239.531,-322.617,555.625,8.10938
-1.9608e-02,-239.727,-322.5,555.625,8.11719
-1.9604e-02,-240.703,-321.953,557.031,8.12031
-1.9600e-02,-241.875,-321.445,557.266,8.12812
-1.9596e-02,-242.891,-320.938,557.578,8.15
-1.9592e-02,-243.984,-320.352,558.086,8.15781
-1.9588e-02,-245.43,-319.648,558.164,8.17344
-1.9584e-02,-247.227,-318.555,558.672,8.20312
-1.9580e-02,-248.633,-316.875,560,8.19375
-1.9576e-02,-249.961,-314.688,560.078,8.24219
-1.9572e-02,-251.992,-314.492,558.945,8.2375
-1.9568e-02,-253.047,-313.555,559.258,8.26406
-1.9564e-02,-254.258,-312.93,559.805,8.29219
-1.9560e-02,-254.922,-311.602,561.406,8.3125
-1.9556e-02,-255.547,-310.43,560.82,8.325
-1.9552e-02,-256.484,-310,559.297,8.36562
-1.9548e-02,-256.68,-309.258,559.062,8.37344
-1.9544e-02,-256.992,-308.672,558.789,8.36875
-1.9540e-02,-257.266,-307.227,558.75,8.35312
-1.9536e-02,-258.398,-308.047,558.242,8.35156
-1.9532e-02,-259.023,-308.242,557.656,8.38437
-1.9528e-02,-259.531,-306.367,559.57,8.39219
-1.9524e-02,-260.859,-305.195,560.625,8.38906
-1.9520e-02,-262.266,-303.594,561.289,8.37969
-1.9516e-02,-262.969,-301.172,560.781,8.37969
-1.9512e-02,-263.789,-301.133,559.297,8.38594
-1.9508e-02,-264.688,-300.156,558.672,8.37656
-1.9504e-02,-265.117,-299.336,558.438,8.39219
-1.9500e-02,-265.312,-298.828,558.086,8.40625
-1.9496e-02,-265.312,-298.32,558.555,8.4
-1.9492e-02,-266.094,-300.117,557.734,8.42188
-1.9488e-02,-266.523,-299.453,559.18,8.40937
-1.9484e-02,-267.109,-298.711,560.273,8.42031
-1.9480e-02,-267.852,-297.734,560.898,8.43281
-1.9476e-02,-268.633,-296.289,561.211,8.45
-1.9472e-02,-269.648,-296.719,560.391,8.45469
-1.9468e-02,-269.961,-296.602,559.805,8.45781
-1.9464e-02,-270.078,-296.68,560.273,8.46094
-1.9460e-02,-270.391,-296.484,560.977,8.49375
-1.9456e-02,-270.469,-296.797,560.469,8.50312
-1.9452e-02,-270.312,-296.914,561.016,8.51562
-1.9448e-02,-271.016,-295.977,560.273,8.51875
-1.9444e-02,-271.836,-294.883,560.508,8.53125
-1.9440e-02,-272.539,-292.852,560.469,8.53906
-1.9436e-02,-273.125,-291.016,558.672,8.52812
-1.9432e-02,-273.945,-289.688,557.969,8.52812
-1.9428e-02,-274.766,-288.555,557.578,8.51875
-1.9424e-02,-275.234,-287.227,556.719,8.52187
-1.9420e-02,-275.352,-286.133,557.227,8.50781
-1.9416e-02,-275.781,-285.703,556.328,8.52344
-1.9412e-02,-276.484,-286.133,554.883,8.49531
-1.9408e-02,-276.602,-284.805,556.211,8.51562
-1.9404e-02,-277.422,-284.023,556.055,8.49531
-1.9400e-02,-278.203,-282.188,557.227,8.50781
-1.9396e-02,-279.141,-280.156,556.211,8.50781
-1.9392e-02,-279.922,-280.234,554.492,8.49375
-1.9388e-02,-280.039,-279.727,554.023,8.50781
-1.9384e-02,-280.43,-279.414,553.398,8.50312
-1.9380e-02,-280.352,-278.906,553.906,8.52344
-1.9376e-02,-279.805,-279.219,553.711,8.52656
-1.9372e-02,-279.844,-280.742,553.672,8.54375
