Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,0.0035,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.42,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.5110e-02,-343.398,309.57,32.6953,-2.71094
-4.5100e-02,-341.719,310.781,30.625,-2.68125
-4.5090e-02,-341.016,310.078,28.9453,-2.68125
-4.5080e-02,-340.156,310.391,30,-2.68906
-4.5070e-02,-338.633,309.883,27.4609,-2.6625
-4.5060e-02,-336.367,310.312,25.5078,-2.65156
-4.5050e-02,-335.664,309.258,24.3359,-2.66094
-4.5040e-02,-334.727,309.219,25.8984,-2.65156
-4.5030e-02,-332.852,308.555,23.7891,-2.62188
-4.5020e-02,-330.938,308.594,21.9922,-2.59219
-4.5010e-02,-330.234,307.539,20.8594,-2.57812
-4.5000e-02,-329.219,306.914,22.3047,-2.55313
-4.4990e-02,-327.5,306.055,20.9766,-2.5375
-4.4980e-02,-325,305.547,18.7109,-2.525
-4.4970e-02,-323.906,307.031,14.7656,-2.5125
-4.4960e-02,-324.141,309.922,11.8359,-2.50625
-4.4950e-02,-325.117,313.984,10,-2.475
-4.4940e-02,-325.859,315.898,6.79688,-2.46875
-4.4930e-02,-325.82,318.75,3.32031,-2.45781
-4.4920e-02,-325.859,321.992,0.46875,-2.45469
-4.4910e-02,-327.07,322.773,1.17188,-2.45625
-4.4900e-02,-327.891,323.242,4.0625,-2.44219
-4.4890e-02,-327.188,322.344,1.95312,-2.44688
-4.4880e-02,-326.211,323.633,1.52344,-2.42031
-4.4870e-02,-325.664,322.5,0.78125,-2.39375
-4.4860e-02,-325.469,322.188,2.65625,-2.40313
-4.4850e-02,-324.258,321.055,1.28906,-2.35625
-4.4840e-02,-322.07,321.406,0.117188,-2.34219
-4.4830e-02,-321.211,322.891,-2.65625,-2.35938
-4.4820e-02,-320.195,322.891,-5.50781,-2.36563
-4.4810e-02,-318.281,323.75,-8.28125,-2.35625
-4.4800e-02,-316.133,324.609,-11.8359,-2.325
-4.4790e-02,-315.625,326.992,-13.9062,-2.30781
-4.4780e-02,-315.938,329.375,-14.9609,-2.29844
-4.4770e-02,-317.5,329.414,-14.0234,-2.30156
-4.4760e-02,-318.984,329.727,-11.3672,-2.33594
-4.4750e-02,-318.828,329.453,-12.1875,-2.35469
-4.4740e-02,-318.125,329.844,-12.6953,-2.34219
-4.4730e-02,-318.008,331.445,-14.7656,-2.33281
-4.4720e-02,-317.344,332.227,-17.1094,-2.32188
-4.4710e-02,-316.133,333.477,-19.5312,-2.29063
-4.4700e-02,-315.352,334.57,-22.6172,-2.23594
-4.4690e-02,-314.922,337.266,-22.8906,-2.23594
-4.4680e-02,-314.688,336.719,-24.2969,-2.22344
-4.4670e-02,-313.047,336.367,-26.4062,-2.23125
-4.4660e-02,-310.938,336.719,-29.0234,-2.19531
-4.4650e-02,-310,338.242,-28.6719,-2.16406
-4.4640e-02,-308.75,336.602,-29.375,-2.15156
-4.4630e-02,-306.25,335.547,-31.1719,-2.16094
-4.4620e-02,-303.867,334.336,-33.6328,-2.15
-4.4610e-02,-302.461,334.961,-33.7891,-2.13281
-4.4600e-02,-302.109,335.039,-34.2188,-2.12656
-4.4590e-02,-302.422,336.445,-34.2188,-2.15
-4.4580e-02,-302.5,335.703,-34.7266,-2.15156
-4.4570e-02,-301.602,335.547,-35.625,-2.14219
-4.4560e-02,-300.859,335.703,-37.3047,-2.14844
-4.4550e-02,-300.625,337.188,-36.1328,-2.14219
-4.4540e-02,-300.117,335.234,-36.0938,-2.12969
-4.4530e-02,-299.062,334.492,-36.6016,-2.12656
-4.4520e-02,-297.383,333.516,-37.9688,-2.14062
-4.4510e-02,-297.109,333.516,-37.6562,-2.12656
-4.4500e-02,-297.109,334.961,-38.2812,-2.12344
-4.4490e-02,-296.172,336.25,-39.4922,-2.09531
-4.4480e-02,-294.531,336.758,-42.5781,-2.06563
-4.4470e-02,-294.102,339.18,-47.0312,-2.05313
-4.4460e-02,-294.609,343.594,-48.9844,-2.0375
-4.4450e-02,-297.148,345.977,-49.1016,-2.04063
-4.4440e-02,-299.531,348.047,-47.1094,-2.05313
-4.4430e-02,-300.898,349.531,-47.8125,-2.06719
-4.4420e-02,-299.766,349.219,-48.5156,-2.04688
-4.4410e-02,-297.031,348.867,-52.2266,-2.05938
-4.4400e-02,-294.766,349.844,-55.7422,-2.03906
-4.4390e-02,-294.102,351.719,-56.4844,-2.01406
-4.4380e-02,-292.852,350.664,-57.7344,-1.99063
-4.4370e-02,-290.781,350.391,-59.6094,-1.96719
-4.4360e-02,-288.281,349.844,-62.3438,-1.93594
-4.4350e-02,-286.914,350.703,-63.0078,-1.91719
-4.4340e-02,-286.68,351.406,-63.9062,-1.90781
-4.4330e-02,-287.539,352.812,-63.5547,-1.90156
-4.4320e-02,-288.32,352.617,-64.0625,-1.91094
-4.4310e-02,-287.617,352.969,-64.9609,-1.89688
-4.4300e-02,-287.227,352.969,-66.6406,-1.88125
-4.4290e-02,-287.539,354.766,-65.2734,-1.87344
-4.4280e-02,-287.812,352.773,-64.6875,-1.87344
-4.4270e-02,-286.719,351.523,-64.9609,-1.88125
-4.4260e-02,-285.703,350.781,-65.5469,-1.85313
-4.4250e-02,-286.055,351.055,-64.8828,-1.86719
-4.4240e-02,-286.289,352.422,-64.8828,-1.88906
-4.4230e-02,-285.938,353.672,-65.625,-1.87344
-4.4220e-02,-285.391,353.984,-67.8516,-1.86406
-4.4210e-02,-285.039,356.758,-70.1953,-1.86094
-4.4200e-02,-284.844,357.852,-72.4609,-1.85781
-4.4190e-02,-283.984,359.414,-75,-1.84844
-4.4180e-02,-283.008,360.938,-78.3594,-1.84375
-4.4170e-02,-283.047,363.906,-78.5156,-1.82969
-4.4160e-02,-282.93,363.203,-78.9453,-1.84063
-4.4150e-02,-281.484,362.656,-80.8203,-1.83281
-4.4140e-02,-280.391,362.773,-83.0078,-1.81563
-4.4130e-02,-280.078,364.062,-82.2656,-1.81406
-4.4120e-02,-279.609,362.461,-81.9141,-1.80156
-4.4110e-02,-277.812,360.82,-82.3438,-1.78594
-4.4100e-02,-276.133,359.57,-83.6328,-1.78125
-4.4090e-02,-275.781,359.219,-83.2031,-1.78125
-4.4080e-02,-275.508,360.234,-83.5156,-1.78125
-4.4070e-02,-274.57,361.445,-84.1797,-1.75781
-4.4060e-02,-273.438,361.289,-86.6016,-1.7375
-4.4050e-02,-272.695,363.555,-88.4375,-1.71719
-4.4040e-02,-272.188,364.062,-90.4688,-1.69375
-4.4030e-02,-270.703,365.391,-93.0859,-1.70312
-4.4020e-02,-269.57,366.367,-96.2891,-1.69844
-4.4010e-02,-269.531,368.828,-96.3672,-1.67813
-4.4000e-02,-269.453,367.617,-96.6797,-1.66563
-4.3990e-02,-268.164,367.07,-98.0469,-1.64375
-4.3980e-02,-266.602,366.758,-100.078,-1.64219
-4.3970e-02,-266.406,367.617,-100.078,-1.6375
-4.3960e-02,-266.25,369.727,-101.289,-1.625
-4.3950e-02,-265.742,371.133,-103.008,-1.60156
-4.3940e-02,-265.117,372.5,-105.391,-1.59375
-4.3930e-02,-265.352,372.266,-106.172,-1.61719
-4.3920e-02,-265.938,372.695,-104.023,-1.61563
-4.3910e-02,-265.586,372.5,-102.969,-1.61563
-4.3900e-02,-264.102,368.867,-103.32,-1.60469
-4.3890e-02,-261.211,367.227,-105.898,-1.59688
-4.3880e-02,-258.477,365.938,-108.086,-1.575
-4.3870e-02,-257.07,366.562,-108.633,-1.56094
-4.3860e-02,-256.25,368.086,-109.844,-1.53906
-4.3850e-02,-255,369.375,-110.781,-1.53906
-4.3840e-02,-253.789,369.258,-113.242,-1.49531
-4.3830e-02,-252.812,371.758,-116.094,-1.47969
-4.3820e-02,-252.93,371.875,-118.281,-1.46563
-4.3810e-02,-251.289,373.125,-120.82,-1.46094
-4.3800e-02,-250.195,374.414,-123.945,-1.44375
-4.3790e-02,-250.273,376.68,-124.062,-1.44375
-4.3780e-02,-250.43,375.273,-124.336,-1.42656
-4.3770e-02,-249.023,375.156,-125.117,-1.41719
-4.3760e-02,-247.617,374.805,-126.797,-1.41875
-4.3750e-02,-247.461,375.859,-126.562,-1.43125
-4.3740e-02,-248.008,377.383,-127.227,-1.47969
-4.3730e-02,-247.773,378.867,-127.344,-1.44375
-4.3720e-02,-245.898,376.367,-128.711,-1.39062
-4.3710e-02,-243.125,375.977,-132.109,-1.37656
-4.3700e-02,-240.195,375.82,-135.898,-1.36406
-4.3690e-02,-238.906,377.344,-135.898,-1.35625
-4.3680e-02,-237.617,375.273,-135.742,-1.34219
-4.3670e-02,-235.547,373.359,-136.914,-1.33438
-4.3660e-02,-233.281,371.68,-138.672,-1.31406
-4.3650e-02,-231.953,371.367,-138.438,-1.2625
-4.3640e-02,-231.055,371.992,-139.531,-1.25938
-4.3630e-02,-230.078,372.969,-139.688,-1.26719
-4.3620e-02,-229.102,372.109,-141.406,-1.22969
-4.3610e-02,-228.711,373.711,-143.359,-1.21406
-4.3600e-02,-229.062,373.633,-144.219,-1.21875
-4.3590e-02,-228.32,374.258,-146.016,-1.22656
-4.3580e-02,-227.188,374.805,-148.047,-1.21563
-4.3570e-02,-227.539,377.109,-147.734,-1.21406
-4.3560e-02,-227.812,376.992,-148.672,-1.22031
-4.3550e-02,-224.805,376.836,-149.844,-1.19219
-4.3540e-02,-220.586,373.398,-153.359,-1.15469
-4.3530e-02,-216.797,373.594,-155.977,-1.12344
-4.3520e-02,-215.352,373.477,-157.578,-1.12344
-4.3510e-02,-214.883,374.375,-158.242,-1.10313
-4.3500e-02,-214.883,373.242,-158.203,-1.1125
-4.3490e-02,-213.516,372.5,-158.945,-1.09219
-4.3480e-02,-212.148,371.914,-160.43,-1.09531
-4.3470e-02,-212.109,372.695,-160.156,-1.06406
-4.3460e-02,-212.852,374.102,-160.273,-1.0625
-4.3450e-02,-213.203,375.781,-159.648,-1.05
-4.3440e-02,-212.461,373.477,-159.844,-1.02969
-4.3430e-02,-210,372.734,-162.5,-1.025
-4.3420e-02,-208.047,372.578,-165.273,-1.0375
-4.3410e-02,-207.266,373.711,-165.82,-1.01406
-4.3400e-02,-207.344,375.43,-167.422,-1.01719
-4.3390e-02,-207.383,377.188,-168.789,-1.00313
-4.3380e-02,-207.188,378.906,-170.391,-0.996875
-4.3370e-02,-208.203,378.711,-170.43,-1.00469
-4.3360e-02,-209.805,379.258,-167.188,-1.02188
-4.3350e-02,-210.664,378.828,-166.055,-1.04375
-4.3340e-02,-210.586,375.977,-164.414,-1.04219
-4.3330e-02,-208.555,374.258,-165.742,-1.03594
-4.3320e-02,-206.836,373.281,-168.867,-1.00781
-4.3310e-02,-204.648,375.625,-168.477,-1.00313
-4.3300e-02,-203.594,373.594,-168.711,-0.979688
-4.3290e-02,-203.125,373.789,-170.898,-0.965625
-4.3280e-02,-203.672,375.977,-173.555,-0.995313
