Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
-4.9540e-02,-50.1562,-113.047,165.156,-1.92188
-4.9530e-02,-51.7969,-110.195,165.508,-1.9125
-4.9520e-02,-54.4141,-109.102,165.82,-1.90938
-4.9510e-02,-55.5469,-108.711,167.383,-1.93906
-4.9500e-02,-57.5781,-109.766,169.297,-1.98438
-4.9490e-02,-58.2031,-110.508,170.977,-2.02969
-4.9480e-02,-59.0234,-110.664,171.992,-2.03594
-4.9470e-02,-60.0391,-110.703,173.047,-2.05
-4.9460e-02,-60.6641,-110.469,173.164,-2.05625
-4.9450e-02,-61.0938,-109.609,173.047,-2.06406
-4.9440e-02,-61.4062,-108.789,172.617,-2.07812
-4.9430e-02,-61.4062,-107.578,171.484,-2.0375
-4.9420e-02,-60.7031,-106.953,169.453,-2.03906
-4.9410e-02,-61.0938,-106.094,170.43,-2.04531
-4.9400e-02,-61.4062,-107.07,170.781,-2.02031
-4.9390e-02,-60.6641,-107.891,169.492,-2.01719
-4.9380e-02,-59.7266,-108.477,168.555,-2.01094
-4.9370e-02,-61.5625,-106.172,171.68,-2.02031
-4.9360e-02,-64.0625,-105,172.031,-2.02344
-4.9350e-02,-63.3984,-103.789,168.75,-2.04375
-4.9340e-02,-61.6797,-101.953,165.82,-2.00313
-4.9330e-02,-62.6172,-99.375,165.977,-1.98281
-4.9320e-02,-64.6484,-98.1641,165.664,-1.98438
-4.9310e-02,-65.8594,-98.2422,167.383,-2.01562
-4.9300e-02,-66.9141,-99.2188,168.867,-2.0375
-4.9290e-02,-67.3047,-100.273,170.156,-2.05469
-4.9280e-02,-68.0469,-100.469,171.172,-2.04844
-4.9270e-02,-68.4375,-100.703,171.641,-2.05938
-4.9260e-02,-68.4375,-100.547,171.953,-2.05469
-4.9250e-02,-68.6719,-100.234,171.445,-2.04375
-4.9240e-02,-68.2812,-99.6094,170.508,-2.0625
-4.9230e-02,-67.8906,-98.8672,168.867,-2.04844
-4.9220e-02,-66.7188,-99.2188,166.641,-2.01094
-4.9210e-02,-68.0859,-97.3828,168.945,-2.01406
-4.9200e-02,-69.6094,-97.0312,170.391,-2.025
-4.9190e-02,-68.9453,-98.3594,170.43,-2.02969
-4.9180e-02,-67.3438,-99.2578,170.508,-1.99375
-4.9170e-02,-66.5625,-98.5156,168.438,-2.01094
-4.9160e-02,-67.0703,-97.3438,166.328,-2.01406
-4.9150e-02,-67.6953,-96.6016,167.422,-2.05
-4.9140e-02,-68.5156,-96.7578,167.383,-2.04375
-4.9130e-02,-70.7812,-94.9609,168.008,-2.05625
-4.9120e-02,-72.3438,-92.5,167.383,-2.0625
-4.9110e-02,-72.5,-91.6797,166.992,-2.0625
-4.9100e-02,-71.9141,-90.8594,167.188,-2.06563
-4.9090e-02,-72.8516,-90.1953,167.695,-2.06563
-4.9080e-02,-75.1562,-89.7656,167.539,-2.07969
-4.9070e-02,-75.4297,-88.75,166.523,-2.07812
-4.9060e-02,-75.6641,-88.75,166.367,-2.08438
-4.9050e-02,-76.7969,-89.4922,168.516,-2.09219
-4.9040e-02,-77.0312,-90.5078,170.664,-2.12344
-4.9030e-02,-77.4609,-89.4922,170.469,-2.10625
-4.9020e-02,-77.4609,-87.0312,168.906,-2.08906
-4.9010e-02,-76.5234,-87.1094,167.266,-2.09219
-4.9000e-02,-75.1562,-87.8906,166.25,-2.07969
-4.8990e-02,-73.5156,-88.5938,164.18,-2.06563
-4.8980e-02,-72.2656,-88.6719,162.578,-2.05781
-4.8970e-02,-74.0625,-86.3672,165.547,-2.06406
-4.8960e-02,-77.4219,-85.5078,165.625,-2.09688
-4.8950e-02,-78.7891,-84.2578,164.492,-2.09844
-4.8940e-02,-79.375,-83.2031,163.906,-2.07656
-4.8930e-02,-80.7031,-81.7969,166.68,-2.12344
-4.8920e-02,-82.3828,-83.0078,167.695,-2.14531
-4.8910e-02,-82.7344,-83.4766,168.203,-2.12344
-4.8900e-02,-82.8906,-83.4766,168.75,-2.13125
-4.8890e-02,-82.6172,-83.3594,168.984,-2.15469
-4.8880e-02,-82.7344,-83.3203,168.75,-2.1375
-4.8870e-02,-82.6172,-82.7734,167.734,-2.13281
-4.8860e-02,-81.6406,-83.2031,165.391,-2.1375
-4.8850e-02,-82.7734,-80.2344,168.516,-2.12031
-4.8840e-02,-86.0156,-79.4531,169.141,-2.1125
-4.8830e-02,-86.875,-78.2812,168.008,-2.15469
-4.8820e-02,-87.8906,-77.3438,166.836,-2.16094
-4.8810e-02,-88.75,-76.6797,168.633,-2.15
-4.8800e-02,-88.9062,-77.5,168.906,-2.19375
-4.8790e-02,-89.3359,-75.3125,168.711,-2.19531
-4.8780e-02,-89.8438,-73.2422,166.133,-2.18125
-4.8770e-02,-88.3203,-73.4375,163.75,-2.15781
-4.8760e-02,-87.6953,-73.75,164.258,-2.15938
-4.8750e-02,-89.5703,-72.8125,167.773,-2.16875
-4.8740e-02,-92.8516,-73.2812,169.297,-2.20625
-4.8730e-02,-94.2969,-73.4766,169.961,-2.20938
-4.8720e-02,-95.3516,-73.125,171.133,-2.2
-4.8710e-02,-96.6016,-72.2266,171.836,-2.19844
-4.8700e-02,-97.3828,-71.6016,172.227,-2.1875
-4.8690e-02,-98.2812,-70.8203,172.031,-2.22813
-4.8680e-02,-98.7891,-69.7266,171.172,-2.23906
-4.8670e-02,-98.9453,-68.6719,169.961,-2.23906
-4.8660e-02,-98.2812,-68.4375,168.125,-2.22656
-4.8650e-02,-98.6328,-68.3594,169.492,-2.19219
-4.8640e-02,-98.7891,-69.1797,170.859,-2.19844
-4.8630e-02,-100.664,-68.125,171.328,-2.20938
-4.8620e-02,-102.031,-66.7969,170.234,-2.22656
-4.8610e-02,-101.523,-66.0547,169.883,-2.22188
-4.8600e-02,-100.156,-65.8203,169.727,-2.24219
-4.8590e-02,-100.508,-65.8203,170.82,-2.24219
-4.8580e-02,-102.031,-66.25,170.742,-2.24375
-4.8570e-02,-101.68,-66.0938,169.766,-2.24375
-4.8560e-02,-101.68,-65.5859,169.258,-2.23438
-4.8550e-02,-101.172,-65.0781,168.594,-2.22969
-4.8540e-02,-100.586,-65.7812,166.758,-2.23438
-4.8530e-02,-102.031,-63.8672,170.938,-2.24219
-4.8520e-02,-105.43,-64.0234,172.227,-2.25625
-4.8510e-02,-106.602,-63.7109,171.484,-2.28125
-4.8500e-02,-107.305,-62.7344,171.992,-2.25625
-4.8490e-02,-107.969,-61.7188,171.797,-2.26406
-4.8480e-02,-108.828,-60.7812,170.938,-2.27344
-4.8470e-02,-108.867,-59.7656,169.805,-2.27344
-4.8460e-02,-108.008,-59.1016,168.516,-2.24844
-4.8450e-02,-107.969,-58.9844,170,-2.22656
-4.8440e-02,-108.203,-60.1562,170.938,-2.23438
-4.8430e-02,-110,-59.1406,171.602,-2.27031
-4.8420e-02,-111.445,-58.0469,170.43,-2.275
-4.8410e-02,-110.82,-57.4609,170.234,-2.24844
-4.8400e-02,-109.375,-57.4219,170.273,-2.24375
-4.8390e-02,-109.805,-57.7344,171.133,-2.24219
-4.8380e-02,-110.547,-58.2812,171.172,-2.22344
-4.8370e-02,-110.039,-58.5938,170.078,-2.24219
-4.8360e-02,-109.57,-58.125,170.117,-2.23281
-4.8350e-02,-109.18,-57.9688,169.062,-2.24688
-4.8340e-02,-108.281,-58.5547,166.758,-2.20781
-4.8330e-02,-109.141,-56.25,170.312,-2.20625
-4.8320e-02,-112.188,-56.25,171.094,-2.23594
-4.8310e-02,-113.086,-55.5469,170.078,-2.24688
-4.8300e-02,-113.672,-54.375,169.805,-2.25625
-4.8290e-02,-113.984,-53.2812,169.258,-2.24219
-4.8280e-02,-114.297,-52.0703,167.93,-2.23594
-4.8270e-02,-113.828,-51.1328,166.25,-2.20938
-4.8260e-02,-113.047,-50.2344,165,-2.20938
-4.8250e-02,-112.969,-50.7422,165.391,-2.20625
-4.8240e-02,-112.461,-51.6406,166.133,-2.20781
-4.8230e-02,-113.828,-50.1172,166.992,-2.24375
-4.8220e-02,-116.484,-49.1016,165.82,-2.24219
-4.8210e-02,-117.539,-47.8906,167.266,-2.25625
-4.8200e-02,-118.438,-48.7109,167.266,-2.26719
-4.8190e-02,-118.359,-46.875,166.875,-2.275
-4.8180e-02,-118.164,-45.1562,164.766,-2.25938
-4.8170e-02,-116.836,-45.3125,162.812,-2.23906
-4.8160e-02,-115.82,-45.4688,162.109,-2.22344
-4.8150e-02,-116.406,-43.6328,161.602,-2.23438
-4.8140e-02,-118.438,-41.9141,160.781,-2.25313
-4.8130e-02,-120.078,-40.7031,162.383,-2.25313
-4.8120e-02,-121.133,-41.7578,163.242,-2.27656
-4.8110e-02,-121.133,-42.1875,163.789,-2.25469
-4.8100e-02,-121.133,-42.5781,164.258,-2.26094
-4.8090e-02,-120.898,-43.0469,163.984,-2.24844
-4.8080e-02,-120.391,-42.7344,163.75,-2.21875
-4.8070e-02,-119.297,-42.7734,162.969,-2.21563
-4.8060e-02,-117.734,-43.7109,160.742,-2.24219
-4.8050e-02,-118.75,-42.1094,164.531,-2.24063
-4.8040e-02,-121.289,-43.0078,165.469,-2.25
-4.8030e-02,-121.602,-42.7344,164.688,-2.22969
-4.8020e-02,-121.914,-42.4219,164.844,-2.24063
-4.8010e-02,-121.758,-41.6797,164.531,-2.25625
-4.8000e-02,-121.836,-41.4844,163.594,-2.25469
-4.7990e-02,-121.133,-40.5078,162.383,-2.22813
-4.7980e-02,-119.727,-41.2109,159.883,-2.22969
-4.7970e-02,-120.664,-39.1406,163.438,-2.22656
-4.7960e-02,-123.32,-39.2969,164.141,-2.23906
-4.7950e-02,-123.672,-39.3359,163.281,-2.26719
-4.7940e-02,-124.023,-38.6328,162.656,-2.2625
-4.7930e-02,-124.062,-37.8906,162.266,-2.28438
-4.7920e-02,-123.398,-38.2422,160.195,-2.26875
-4.7910e-02,-125.039,-36.2109,164.141,-2.27969
-4.7900e-02,-127.93,-36.5234,165.898,-2.26719
-4.7890e-02,-128.672,-36.3672,165.508,-2.30313
-4.7880e-02,-129.688,-35.8594,165.703,-2.32969
-4.7870e-02,-130.273,-34.8828,166.016,-2.33594
-4.7860e-02,-130.664,-34.1797,165.391,-2.32344
-4.7850e-02,-131.055,-33.4766,164.375,-2.29375
-4.7840e-02,-129.766,-33.7109,161.953,-2.29844
-4.7830e-02,-130.898,-31.6016,166.055,-2.29844
-4.7820e-02,-134.102,-31.7969,166.836,-2.31719
-4.7810e-02,-134.609,-31.6016,165.703,-2.31406
-4.7800e-02,-135.117,-30.625,165.859,-2.32969
-4.7790e-02,-135.312,-30.1562,165.469,-2.33438
-4.7780e-02,-134.961,-29.0234,164.805,-2.3375
-4.7770e-02,-134.766,-28.0859,163.398,-2.33594
-4.7760e-02,-133.906,-28.3984,160.547,-2.325
-4.7750e-02,-134.414,-25.8984,163.438,-2.33438
-4.7740e-02,-137.383,-26.0156,163.945,-2.34219
-4.7730e-02,-137.305,-25.4688,162.383,-2.36563
-4.7720e-02,-137.305,-24.6875,161.758,-2.36875
-4.7710e-02,-137.461,-23.6328,160.938,-2.35625
-4.7700e-02,-136.992,-22.7734,159.258,-2.33594
-4.7690e-02,-136.172,-22.1094,157.461,-2.33125
-4.7680e-02,-135,-22.0703,154.961,-2.31563
-4.7670e-02,-135.391,-20.0781,157.852,-2.31719
-4.7660e-02,-137.695,-20.7422,158.359,-2.32969
-4.7650e-02,-137.695,-20.6641,157.148,-2.30313
-4.7640e-02,-137.305,-19.5703,156.484,-2.29844
-4.7630e-02,-136.992,-19.1406,155.82,-2.30313
-4.7620e-02,-136.172,-19.4922,153.242,-2.30156
-4.7610e-02,-136.758,-17.1484,156.172,-2.31563
-4.7600e-02,-139.531,-17.1875,156.797,-2.30938
-4.7590e-02,-139.688,-17.1094,155.898,-2.30938
-4.7580e-02,-139.883,-16.1328,155.625,-2.32344
-4.7570e-02,-140.117,-15.3125,155.117,-2.32344
-4.7560e-02,-139.766,-14.6875,154.18,-2.29688
-4.7550e-02,-139.258,-14.1016,152.539,-2.28438
-4.7540e-02,-137.852,-13.9453,149.961,-2.27656
-4.7530e-02,-138.555,-11.9922,152.344,-2.29531
-4.7520e-02,-140.703,-12.5391,153.281,-2.29531
-4.7510e-02,-140.703,-12.6953,151.914,-2.30781
-4.7500e-02,-140,-13.2422,150.625,-2.29063
-4.7490e-02,-141.758,-11.9922,155.156,-2.2875
-4.7480e-02,-144.492,-12.8516,156.836,-2.30313
-4.7470e-02,-142.969,-13.3203,155.586,-2.29688
-4.7460e-02,-140.508,-13.8281,153.047,-2.27656
-4.7450e-02,-140.195,-12.3828,154.18,-2.29688
-4.7440e-02,-141.25,-12.6562,154.414,-2.31406
-4.7430e-02,-140.508,-13.1641,152.734,-2.33438
-4.7420e-02,-139.336,-13.9453,150.664,-2.33125
-4.7410e-02,-140.547,-12.8906,153.945,-2.36406
-4.7400e-02,-142.344,-13.8672,155.664,-2.34844
-4.7390e-02,-140.195,-14.1016,153.594,-2.325
-4.7380e-02,-137.031,-14.6875,150.703,-2.29844
-4.7370e-02,-136.602,-13.3984,151.406,-2.28438
-4.7360e-02,-137.266,-14.0234,151.289,-2.27344
-4.7350e-02,-135.977,-14.3359,149.297,-2.27656
-4.7340e-02,-134.453,-15.3125,146.953,-2.28281
-4.7330e-02,-135.273,-13.9062,151.016,-2.27969
-4.7320e-02,-138.047,-15.0391,152.852,-2.2875
-4.7310e-02,-138.125,-15.5469,152.852,-2.28906
-4.7300e-02,-137.812,-16.1328,152.539,-2.31094
-4.7290e-02,-139.727,-14.6094,153.672,-2.33438
-4.7280e-02,-141.445,-13.0078,153.398,-2.3375
-4.7270e-02,-141.133,-12.4609,153.359,-2.34531
-4.7260e-02,-139.922,-12.8906,152.93,-2.32344
-4.7250e-02,-138.711,-11.8359,150,-2.29844
-4.7240e-02,-138.555,-9.80469,147.969,-2.28906
-4.7230e-02,-138.633,-9.25781,148.477,-2.28906
-4.7220e-02,-138.516,-11.1328,148.281,-2.29063
-4.7210e-02,-138.906,-9.84375,149.297,-2.30469
-4.7200e-02,-141.055,-8.125,149.297,-2.28125
-4.7190e-02,-141.797,-6.91406,147.93,-2.27969
-4.7180e-02,-142.266,-5.97656,146.055,-2.30156
-4.7170e-02,-144.727,-3.59375,149.492,-2.32812
-4.7160e-02,-147.734,-3.08594,150.938,-2.325
-4.7150e-02,-147.07,-2.10938,149.258,-2.31875
-4.7140e-02,-144.883,-2.07031,145.664,-2.30156
-4.7130e-02,-144.102,-0.976562,146.68,-2.32344
-4.7120e-02,-145.156,-1.71875,146.758,-2.31719
-4.7110e-02,-143.945,-2.07031,145.039,-2.29688
-4.7100e-02,-142.578,-2.77344,142.344,-2.27344
-4.7090e-02,-143.281,-0.546875,145.43,-2.28906
-4.7080e-02,-146.25,-1.28906,147.266,-2.30781
-4.7070e-02,-146.523,-1.75781,146.445,-2.33438
-4.7060e-02,-146.602,-1.64062,145.703,-2.33906
-4.7050e-02,-148.047,0.429688,146.602,-2.33125
-4.7040e-02,-149.922,2.8125,146.016,-2.35313
-4.7030e-02,-149.766,3.20312,146.016,-2.36406
-4.7020e-02,-148.477,2.69531,145.078,-2.33125
-4.7010e-02,-147.461,3.75,142.148,-2.31406
-4.7000e-02,-147.461,6.01562,140.547,-2.31406
-4.6990e-02,-147.266,6.36719,140.938,-2.29844
-4.6980e-02,-146.836,4.17969,140.625,-2.31719
-4.6970e-02,-147.109,5.42969,142.07,-2.29688
-4.6960e-02,-148.945,6.91406,142.148,-2.31094
-4.6950e-02,-149.922,7.89062,140.781,-2.31719
-4.6940e-02,-150.117,8.24219,138.828,-2.29375
-4.6930e-02,-151.602,11.0547,142.109,-2.325
-4.6920e-02,-154.883,11.4062,143.359,-2.35781
-4.6910e-02,-154.062,11.7578,141.406,-2.35313
-4.6900e-02,-151.445,11.8359,138.008,-2.35156
-4.6890e-02,-150.82,12.8906,138.828,-2.33906
-4.6880e-02,-151.445,12.1094,139.336,-2.32812
-4.6870e-02,-150.234,11.875,137.344,-2.31719
-4.6860e-02,-148.75,10.9766,134.922,-2.30781
-4.6850e-02,-148.945,12.1094,137.07,-2.29375
-4.6840e-02,-150.977,12.6172,138.594,-2.32344
-4.6830e-02,-152.188,14.6484,137.07,-2.34844
-4.6820e-02,-152.188,17.8906,134.766,-2.32188
-4.6810e-02,-150.859,18.8672,132.578,-2.28281
-4.6800e-02,-149.414,17.6953,131.172,-2.275
-4.6790e-02,-148.945,19.0234,130.195,-2.27656
-4.6780e-02,-150,20.1172,129.453,-2.26094
-4.6770e-02,-150.352,20.4297,130.859,-2.2625
-4.6760e-02,-150.117,17.9688,131.719,-2.28281
-4.6750e-02,-151.211,18.3984,133.711,-2.32812
-4.6740e-02,-153.203,18.6719,134.57,-2.32969
-4.6730e-02,-154.062,19.3359,134.609,-2.34219
-4.6720e-02,-155.078,20.3516,134.141,-2.35156
-4.6710e-02,-155.391,21.2891,134.102,-2.34375
-4.6700e-02,-155.273,21.7578,133.242,-2.35938
-4.6690e-02,-154.922,22.3047,132.227,-2.31719
-4.6680e-02,-153.828,21.7578,129.961,-2.30313
-4.6670e-02,-154.336,23.3203,132.891,-2.29688
-4.6660e-02,-156.484,22.2656,135.078,-2.29063
-4.6650e-02,-156.133,21.0938,134.492,-2.30469
-4.6640e-02,-155.977,20.5859,134.219,-2.32188
-4.6630e-02,-157.344,22.4609,135.703,-2.34375
-4.6620e-02,-159.883,24.3359,135.977,-2.33594
-4.6610e-02,-161.055,26.4062,134.727,-2.34219
-4.6600e-02,-161.797,28.3984,133.594,-2.35313
-4.6590e-02,-162.305,30.1953,132.344,-2.34531
-4.6580e-02,-162.734,32.0312,130.742,-2.33438
-4.6570e-02,-162.109,33.3594,128.359,-2.31563
-4.6560e-02,-161.172,34.0625,125.977,-2.31719
-4.6550e-02,-161.875,35.9766,128.477,-2.29688
-4.6540e-02,-163.789,35.2344,129.727,-2.31406
-4.6530e-02,-163.789,35.0781,128.672,-2.31875
-4.6520e-02,-163.594,34.9219,128.438,-2.31563
-4.6510e-02,-162.969,34.9219,128.32,-2.30469
-4.6500e-02,-162.227,34.375,126.914,-2.31719
-4.6490e-02,-162.734,36.0938,126.914,-2.30156
-4.6480e-02,-163.789,37.6172,126.562,-2.29375
-4.6470e-02,-164.453,37.4609,127.461,-2.2875
-4.6460e-02,-163.945,35.5859,127.969,-2.30938
-4.6450e-02,-162.695,35.5859,127.422,-2.30156
-4.6440e-02,-161.797,36.7578,125.977,-2.29375
-4.6430e-02,-161.914,37.8516,125.859,-2.29844
-4.6420e-02,-163.398,38.0469,126.289,-2.29688
-4.6410e-02,-163.242,38.0078,124.57,-2.31406
-4.6400e-02,-163.047,38.4766,123.398,-2.28438
-4.6390e-02,-163.906,40.8594,123.516,-2.30781
-4.6380e-02,-165.43,43.4375,122.344,-2.31719
-4.6370e-02,-164.492,44.1016,121.953,-2.29844
-4.6360e-02,-162.422,43.6719,121.445,-2.29688
-4.6350e-02,-161.172,43.5547,118.242,-2.26719
-4.6340e-02,-161.172,44.9609,116.367,-2.23281
-4.6330e-02,-159.844,44.9609,116.914,-2.24063
-4.6320e-02,-159.688,42.5391,117.539,-2.24688
-4.6310e-02,-159.883,42.8125,118.633,-2.22813
-4.6300e-02,-161.445,43.5938,119.375,-2.25313
-4.6290e-02,-161.797,44.5312,118.516,-2.25313
-4.6280e-02,-161.914,45.4297,118.281,-2.23281
-4.6270e-02,-162.07,45.7031,117.07,-2.21406
-4.6260e-02,-161.68,45.5078,114.844,-2.21563
-4.6250e-02,-162.227,47.2266,118.125,-2.22188
-4.6240e-02,-165,46.3281,120.586,-2.25
-4.6230e-02,-165.156,45.4297,120.312,-2.26875
-4.6220e-02,-165.273,45.0391,120.117,-2.27969
-4.6210e-02,-166.836,46.4844,121.289,-2.30781
-4.6200e-02,-168.359,47.6953,121.328,-2.30156
-4.6190e-02,-168.164,47.7734,121.992,-2.30469
-4.6180e-02,-166.367,46.5234,121.875,-2.2875
-4.6170e-02,-164.57,46.0156,119.883,-2.28438
-4.6160e-02,-164.336,47.3438,117.93,-2.28281
-4.6150e-02,-163.281,48.3984,114.961,-2.24375
-4.6140e-02,-161.367,49.1016,112.031,-2.23906
-4.6130e-02,-161.797,50.9375,114.297,-2.23438
-4.6120e-02,-164.18,49.8047,116.133,-2.24219
-4.6110e-02,-163.633,48.6719,115.195,-2.23438
-4.6100e-02,-162.969,48.2422,114.453,-2.23281
-4.6090e-02,-163.828,50.7812,115.742,-2.23594
-4.6080e-02,-166.055,52.2656,115.82,-2.22969
-4.6070e-02,-167.031,53.8281,114.492,-2.24844
-4.6060e-02,-167.578,55.5859,113.438,-2.25469
-4.6050e-02,-167.539,57.3047,111.719,-2.28438
-4.6040e-02,-167.383,58.6328,110.195,-2.28906
-4.6030e-02,-166.836,59.6875,108.164,-2.22969
-4.6020e-02,-165.117,59.9609,105.547,-2.22031
-4.6010e-02,-165.547,61.25,107.656,-2.23906
-4.6000e-02,-167.656,59.9609,109.844,-2.22969
-4.5990e-02,-166.914,58.8281,109.18,-2.2125
-4.5980e-02,-166.367,57.8906,108.633,-2.22344
-4.5970e-02,-167.07,59.6484,109.688,-2.22656
-4.5960e-02,-168.945,60.8594,110.273,-2.22969
-4.5950e-02,-169.727,62.3828,109.18,-2.23594
-4.5940e-02,-170.078,63.8672,108.164,-2.22969
-4.5930e-02,-169.922,65.1172,107.148,-2.22344
-4.5920e-02,-169.453,65.7422,105.43,-2.20938
-4.5910e-02,-168.672,66.2891,103.594,-2.19844
-4.5900e-02,-167.188,66.1719,100.82,-2.17813
-4.5890e-02,-166.875,67.1875,103.75,-2.15469
-4.5880e-02,-168.516,65.7422,106.172,-2.17813
-4.5870e-02,-167.93,63.8672,105.43,-2.22031
-4.5860e-02,-167.227,62.6172,104.961,-2.24219
-4.5850e-02,-167.656,63.4766,106.836,-2.24219
-4.5840e-02,-169.922,64.6094,107.461,-2.25313
-4.5830e-02,-170.312,65.3516,106.484,-2.25313
-4.5820e-02,-170.586,66.3281,105.781,-2.27031
-4.5810e-02,-170.391,67.1094,105.117,-2.25625
-4.5800e-02,-169.414,67.6172,104.062,-2.24688
-4.5790e-02,-168.555,68.0469,102.656,-2.24375
-4.5780e-02,-167.031,67.6953,100,-2.23281
-4.5770e-02,-166.211,69.7656,99.0625,-2.20938
-4.5760e-02,-167.07,71.7578,97.9297,-2.16406
-4.5750e-02,-167.031,71.7188,98.3203,-2.16406
-4.5740e-02,-166.484,69.6875,98.7891,-2.17813
-4.5730e-02,-166.797,69.4141,100.195,-2.2
-4.5720e-02,-168.398,69.5703,101.328,-2.2
-4.5710e-02,-168.711,69.6094,100.977,-2.20938
-4.5700e-02,-168.75,70.0781,100.039,-2.23281
-4.5690e-02,-170.234,71.6016,100.352,-2.23438
-4.5680e-02,-171.68,73.6719,99.7656,-2.2125
-4.5670e-02,-171.445,74.1406,100.039,-2.20156
-4.5660e-02,-169.375,73.0859,99.9609,-2.19375
-4.5650e-02,-168.203,72.7734,97.5781,-2.17813
-4.5640e-02,-167.812,73.7109,95.7031,-2.16094
-4.5630e-02,-166.445,74.7266,93.0078,-2.14531
-4.5620e-02,-165.039,75.5469,89.8828,-2.11094
-4.5610e-02,-165.469,76.8359,92.4219,-2.14062
-4.5600e-02,-167.07,75.8203,94.8828,-2.15
-4.5590e-02,-166.797,73.8672,94.0625,-2.16875
-4.5580e-02,-166.172,73.0078,93.8672,-2.18125
-4.5570e-02,-166.836,74.6875,95.5078,-2.20156
-4.5560e-02,-169.414,75.6641,96.2891,-2.24844
-4.5550e-02,-170.234,76.2109,95.0781,-2.23906
-4.5540e-02,-170.273,77.8906,94.8438,-2.24063
-4.5530e-02,-170.781,78.6328,94.0234,-2.21406
-4.5520e-02,-170.43,79.3359,93.1641,-2.20469
-4.5510e-02,-169.453,79.4531,91.9922,-2.20781
-4.5500e-02,-168.281,79.2578,89.5312,-2.16406
-4.5490e-02,-167.578,81.7969,89.1797,-2.15469
-4.5480e-02,-168.711,83.7109,87.8125,-2.17344
-4.5470e-02,-168.945,85.3125,84.6094,-2.19219
-4.5460e-02,-168.047,86.7578,81.4453,-2.17188
-4.5450e-02,-168.906,88.5547,82.9688,-2.16719
-4.5440e-02,-170.781,88.7891,85.1172,-2.19531
-4.5430e-02,-168.789,87.8516,82.4219,-2.16094
-4.5420e-02,-165.664,87.4609,79.3359,-2.11875
-4.5410e-02,-164.492,87.5,79.5312,-2.09375
-4.5400e-02,-164.609,87.0703,80.8984,-2.08438
-4.5390e-02,-165.859,87.6953,80.8203,-2.11094
