Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,0,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.42,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.7420e-02,-362.305,72.7734,292.617,-4.29375
-4.7410e-02,-361.25,73.3984,293.906,-4.27188
-4.7400e-02,-359.727,70.1953,292.539,-4.26719
-4.7390e-02,-359.102,70.5859,292.773,-4.23906
-4.7380e-02,-359.219,71.2109,291.367,-4.225
-4.7370e-02,-360.43,73.125,291.914,-4.225
-4.7360e-02,-361.445,75.1562,291.211,-4.25781
-4.7350e-02,-361.328,78.2031,287.07,-4.20469
-4.7340e-02,-360.078,83.3594,283.594,-4.17656
-4.7330e-02,-359.883,87.0703,280.156,-4.16094
-4.7320e-02,-358.945,89.1016,276.758,-4.16094
-4.7310e-02,-357.422,89.6094,274.648,-4.13594
-4.7300e-02,-355.742,87.7734,273.242,-4.10938
-4.7290e-02,-354.805,87.0703,275.703,-4.11094
-4.7280e-02,-354.375,84.4141,275.898,-4.07969
-4.7270e-02,-354.375,84.5703,275.195,-4.07031
-4.7260e-02,-355.547,86.1719,274.492,-4.10625
-4.7250e-02,-357.695,89.1016,276.602,-4.12656
-4.7240e-02,-360.078,90.5469,277.188,-4.15156
-4.7230e-02,-362.969,94.1406,276.328,-4.16875
-4.7220e-02,-365.742,97.8516,276.406,-4.19687
-4.7210e-02,-367.461,100.195,277.461,-4.19219
-4.7200e-02,-368.477,99.4141,277.461,-4.20625
-4.7190e-02,-370.469,101.562,278.789,-4.21875
-4.7180e-02,-371.836,103.438,278.75,-4.24687
-4.7170e-02,-370.898,103.789,278.867,-4.23125
-4.7160e-02,-367.734,101.797,276.367,-4.21094
-4.7150e-02,-365.234,100.898,272.109,-4.17188
-4.7140e-02,-363.906,102.969,269.492,-4.1375
-4.7130e-02,-363.164,104.102,268.008,-4.12187
-4.7120e-02,-362.656,104.688,266.68,-4.10312
-4.7110e-02,-362.852,106.484,263.555,-4.10156
-4.7100e-02,-364.023,110.664,262.07,-4.08594
-4.7090e-02,-365.977,114.102,262.695,-4.09531
-4.7080e-02,-366.641,115,262.031,-4.09531
-4.7070e-02,-366.562,115.547,259.805,-4.11094
-4.7060e-02,-367.227,116.602,258.438,-4.10625
-4.7050e-02,-368.438,118.516,262.539,-4.09688
-4.7040e-02,-368.32,116.406,262.227,-4.10625
-4.7030e-02,-367.266,115.742,260.977,-4.12656
-4.7020e-02,-366.797,114.922,259.961,-4.12344
-4.7010e-02,-366.758,115.781,259.492,-4.12344
-4.7000e-02,-367.305,117.578,259.102,-4.12813
-4.6990e-02,-368.633,119.023,259.844,-4.12969
-4.6980e-02,-369.492,120.352,259.883,-4.13125
-4.6970e-02,-369.727,123.047,256.211,-4.12187
-4.6960e-02,-369.023,127.383,252.93,-4.1
-4.6950e-02,-368.516,129.922,249.023,-4.07031
-4.6940e-02,-369.141,132.812,246.836,-4.075
-4.6930e-02,-370.352,135.508,246.445,-4.05625
-4.6920e-02,-370.703,136.172,246.055,-4.04062
-4.6910e-02,-370,136.211,243.828,-4.025
-4.6900e-02,-369.844,136.562,242.539,-3.99687
-4.6890e-02,-370.586,138.164,246.445,-4.01406
-4.6880e-02,-370.234,135.352,245.82,-4.01094
-4.6870e-02,-368.477,133.359,244.648,-3.99687
-4.6860e-02,-367.422,131.992,243.789,-3.98438
-4.6850e-02,-366.953,132.266,243.555,-3.99063
-4.6840e-02,-367.07,133.438,243.047,-3.96719
-4.6830e-02,-367.969,134.375,244.805,-3.98594
-4.6820e-02,-368.672,134.141,244.844,-3.98594
-4.6810e-02,-369.688,136.562,244.492,-4.00156
-4.6800e-02,-370.586,138.32,242.578,-4.02031
-4.6790e-02,-371.055,140.469,240.352,-4.00156
-4.6780e-02,-371.914,142.93,239.297,-4.00781
-4.6770e-02,-373.398,144.375,241.172,-4
-4.6760e-02,-374.336,144.961,241.172,-4.00781
-4.6750e-02,-373.945,146.797,238.203,-3.99375
-4.6740e-02,-372.773,150.938,235.039,-3.98594
-4.6730e-02,-372.109,153.086,231.836,-3.95
-4.6720e-02,-370.391,153.594,228.984,-3.94375
-4.6710e-02,-368.164,153.125,224.18,-3.91562
-4.6700e-02,-366.602,153.984,221.914,-3.875
-4.6690e-02,-365.898,153.945,222.93,-3.86406
-4.6680e-02,-365.195,152.383,222.148,-3.85781
