Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,-0.00012,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.42,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.7390e-02,-369.727,236.445,146.328,-3.39375
-4.7380e-02,-371.719,239.102,144.844,-3.40469
-4.7370e-02,-372.891,241.992,142.227,-3.4125
-4.7360e-02,-374.648,245.156,141.055,-3.37656
-4.7350e-02,-377.07,247.109,143.75,-3.39062
-4.7340e-02,-377.539,245.938,145,-3.44219
-4.7330e-02,-374.414,244.453,142.891,-3.42813
-4.7320e-02,-369.961,242.07,138.789,-3.35781
-4.7310e-02,-366.836,241.875,135.078,-3.3375
-4.7300e-02,-364.961,242.852,132.344,-3.32344
-4.7290e-02,-364.062,242.227,131.68,-3.30156
-4.7280e-02,-363.125,240.859,132.812,-3.29062
-4.7270e-02,-362.617,240.156,131.562,-3.29531
-4.7260e-02,-362.734,241.484,130.781,-3.2875
-4.7250e-02,-363.906,243.867,129.414,-3.28906
-4.7240e-02,-365.703,247.695,128.242,-3.30313
-4.7230e-02,-367.969,252.383,126.836,-3.30469
-4.7220e-02,-370.195,256.68,125.547,-3.33125
-4.7210e-02,-372.109,258.242,126.367,-3.33125
-4.7200e-02,-373.047,257.148,127.188,-3.31719
-4.7190e-02,-374.062,258.359,128.633,-3.33125
-4.7180e-02,-374.922,258.945,128.438,-3.37656
-4.7170e-02,-372.734,259.141,126.758,-3.3625
-4.7160e-02,-368.672,257.344,121.367,-3.32812
-4.7150e-02,-365.938,258.633,117.305,-3.25781
-4.7140e-02,-364.258,260.469,114.062,-3.20156
-4.7130e-02,-363.516,260.391,112.734,-3.18281
-4.7120e-02,-362.656,259.766,113.242,-3.14531
-4.7110e-02,-361.953,259.102,110.898,-3.175
-4.7100e-02,-363.008,261.445,110.82,-3.17969
-4.7090e-02,-364.844,262.031,112.539,-3.18125
-4.7080e-02,-366.055,262.5,114.883,-3.20625
-4.7070e-02,-366.602,263.359,114.141,-3.19531
-4.7060e-02,-366.289,265.547,112.383,-3.17188
-4.7050e-02,-365.781,268.32,108.828,-3.15469
-4.7040e-02,-365.586,270.547,104.766,-3.1625
-4.7030e-02,-364.766,272.734,99.9219,-3.15469
-4.7020e-02,-364.336,275.82,96.1328,-3.12656
-4.7010e-02,-364.258,277.344,97.0703,-3.125
-4.7000e-02,-363.398,274.922,98.2031,-3.10781
-4.6990e-02,-361.133,271.992,96.6797,-3.07812
-4.6980e-02,-358.633,270.195,95.4297,-3.05313
-4.6970e-02,-357.344,269.844,95.7812,-3.06875
-4.6960e-02,-356.719,269.609,95.0391,-3.0625
-4.6950e-02,-356.641,270.195,94.1797,-3.0375
-4.6940e-02,-357.07,272.188,92.7734,-3.03594
-4.6930e-02,-358.555,274.961,92.1094,-3.05625
-4.6920e-02,-359.297,276.367,89.8438,-3.0625
-4.6910e-02,-359.492,278.164,86.7969,-3.05781
-4.6900e-02,-359.727,280.586,84.6875,-3.05
-4.6890e-02,-360.781,281.406,86.1719,-3.03594
-4.6880e-02,-361.602,281.406,88.3594,-3.05
-4.6870e-02,-360.938,280.742,86.2891,-3.05937
-4.6860e-02,-359.609,281.953,85.3125,-3.03906
-4.6850e-02,-359.062,281.055,83.6719,-3.025
-4.6840e-02,-358.398,281.328,84.2188,-2.99375
-4.6830e-02,-356.836,280.82,81.7188,-2.9875
-4.6820e-02,-355.117,281.719,79.3359,-2.97344
-4.6810e-02,-353.984,281.445,77.7344,-2.94844
-4.6800e-02,-353.672,280.43,78.9844,-2.96406
-4.6790e-02,-353.75,279.727,78.2031,-2.94844
-4.6780e-02,-354.648,281.211,78.2031,-2.96719
-4.6770e-02,-356.328,283.672,78.7109,-2.96406
-4.6760e-02,-357.891,285.078,78.125,-2.9875
-4.6750e-02,-358.789,286.523,76.5625,-2.98438
-4.6740e-02,-359.141,288.281,75.0391,-2.95938
-4.6730e-02,-360.43,291.797,75.5469,-2.96406
-4.6720e-02,-361.016,292.188,74.4922,-2.97031
-4.6710e-02,-360.508,293.086,72.5,-2.93906
-4.6700e-02,-359.922,294.102,69.9609,-2.92031
-4.6690e-02,-359.961,297.031,69.6094,-2.90781
-4.6680e-02,-359.492,296.797,67.7344,-2.93437
-4.6670e-02,-357.93,296.953,65.1562,-2.92813
-4.6660e-02,-356.25,297.656,61.6406,-2.87813
-4.6650e-02,-355.469,299.57,60.4688,-2.84688
-4.6640e-02,-353.867,298.906,58.125,-2.83438
-4.6630e-02,-351.758,298.398,54.4141,-2.81875
-4.6620e-02,-348.75,298.281,50.5859,-2.75625
