Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
-4.9540e-02,-127.383,-374.57,490.898,-4.10625
-4.9530e-02,-129.609,-372.734,491.562,-4.13438
-4.9520e-02,-131.641,-370.352,490.508,-4.14688
-4.9510e-02,-133.086,-367.969,489.258,-4.17344
-4.9500e-02,-134.062,-366.328,487.734,-4.16406
-4.9490e-02,-135.312,-364.18,487.695,-4.16406
-4.9480e-02,-136.133,-362.656,487.305,-4.15938
-4.9470e-02,-136.328,-362.695,486.641,-4.16563
-4.9460e-02,-137.148,-362.891,488.203,-4.18594
-4.9450e-02,-139.961,-361.289,490.078,-4.20938
-4.9440e-02,-143.164,-358.984,490.352,-4.22969
-4.9430e-02,-145.234,-357.578,491.484,-4.25469
-4.9420e-02,-147.227,-356.25,491.133,-4.25469
-4.9410e-02,-147.734,-354.336,490.391,-4.26875
-4.9400e-02,-148.75,-353.242,489.219,-4.275
-4.9390e-02,-149.648,-352.227,489.609,-4.24063
-4.9380e-02,-150.469,-351.914,490.352,-4.20781
-4.9370e-02,-153.594,-348.867,492.07,-4.21875
-4.9360e-02,-156.758,-345.781,491.641,-4.25
-4.9350e-02,-158.711,-344.414,492.109,-4.28438
-4.9340e-02,-161.055,-343.75,493.242,-4.31094
-4.9330e-02,-162.422,-343.633,495.586,-4.32969
-4.9320e-02,-163.281,-343.398,495.742,-4.33906
-4.9310e-02,-163.633,-343.398,495.195,-4.33906
-4.9300e-02,-163.789,-344.062,495,-4.33594
-4.9290e-02,-166.133,-340.781,497.969,-4.34844
-4.9280e-02,-169.727,-337.773,496.719,-4.3625
-4.9270e-02,-171.25,-335.938,496.016,-4.36875
-4.9260e-02,-172.656,-335.195,497.109,-4.38906
-4.9250e-02,-173.672,-336.016,497.93,-4.39844
-4.9240e-02,-174.766,-337.109,500.938,-4.40625
-4.9230e-02,-177.812,-336.602,504.688,-4.44375
-4.9220e-02,-180.469,-336.367,507.188,-4.50313
-4.9210e-02,-180.898,-337.539,506.797,-4.50938
-4.9200e-02,-179.453,-337.539,507.148,-4.47344
-4.9190e-02,-179.023,-337.148,506.641,-4.46094
-4.9180e-02,-180,-335.352,505.82,-4.46094
-4.9170e-02,-180.312,-335.898,504.609,-4.46563
-4.9160e-02,-180.625,-336.797,507.109,-4.47344
-4.9150e-02,-183.359,-335.195,510.156,-4.50938
-4.9140e-02,-186.289,-332.188,508.711,-4.52031
-4.9130e-02,-187.5,-329.961,506.445,-4.52031
-4.9120e-02,-188.594,-328.555,506.641,-4.52813
-4.9110e-02,-190.039,-326.836,507.188,-4.55
-4.9100e-02,-190.977,-327.031,506.797,-4.56094
-4.9090e-02,-193.164,-324.961,509.375,-4.56875
-4.9080e-02,-196.016,-323.086,509.648,-4.57344
-4.9070e-02,-197.266,-321.797,510.156,-4.59063
-4.9060e-02,-198.086,-320.703,509.688,-4.59375
-4.9050e-02,-198.125,-319.219,507.812,-4.59531
-4.9040e-02,-198.242,-319.883,506.758,-4.60156
-4.9030e-02,-200.43,-316.953,509.688,-4.59688
-4.9020e-02,-202.734,-314.023,508.438,-4.62344
-4.9010e-02,-203.438,-312.578,507.266,-4.62969
-4.9000e-02,-204.57,-313.203,507.852,-4.6375
-4.8990e-02,-206.914,-311.602,510.82,-4.65
-4.8980e-02,-209.57,-310,510.82,-4.65
-4.8970e-02,-211.25,-309.336,512.188,-4.66406
-4.8960e-02,-211.875,-308.633,511.914,-4.66563
-4.8950e-02,-212.07,-307.93,510.859,-4.69688
-4.8940e-02,-212.422,-309.453,510.82,-4.69063
-4.8930e-02,-214.062,-306.875,513.75,-4.67344
-4.8920e-02,-216.484,-305,512.93,-4.69219
-4.8910e-02,-217.148,-304.805,512.93,-4.69063
-4.8900e-02,-218.008,-305.391,514.609,-4.71875
-4.8890e-02,-220.742,-303.516,517.695,-4.73438
-4.8880e-02,-223.477,-300.742,515.547,-4.76719
-4.8870e-02,-224.336,-298.008,513.398,-4.77344
-4.8860e-02,-226.016,-296.797,511.445,-4.75938
-4.8850e-02,-228.945,-292.188,514.297,-4.76094
-4.8840e-02,-232.578,-287.383,512.188,-4.78281
-4.8830e-02,-234.727,-284.531,510.859,-4.77969
-4.8820e-02,-236.016,-283.555,510.547,-4.77188
-4.8810e-02,-238.477,-280.938,512.891,-4.78906
-4.8800e-02,-242.109,-278.594,513.242,-4.8125
-4.8790e-02,-243.633,-277.305,513.438,-4.8375
-4.8780e-02,-244.609,-276.367,512.266,-4.85469
-4.8770e-02,-244.375,-274.961,511.211,-4.83438
-4.8760e-02,-244.141,-275.039,509.023,-4.82344
-4.8750e-02,-246.094,-272.188,511.68,-4.82812
-4.8740e-02,-248.438,-269.57,509.844,-4.84375
-4.8730e-02,-248.438,-268.477,507.773,-4.83281
-4.8720e-02,-248.281,-268.711,507.695,-4.8375
-4.8710e-02,-249.766,-267.656,510.195,-4.8375
-4.8700e-02,-251.367,-266.484,509.883,-4.83438
-4.8690e-02,-251.953,-266.68,509.883,-4.83281
-4.8680e-02,-252.148,-267.344,510.43,-4.84063
-4.8670e-02,-253.438,-264.18,510.586,-4.84844
-4.8660e-02,-255.586,-260.625,507.5,-4.84375
-4.8650e-02,-257.148,-257.227,506.328,-4.87813
-4.8640e-02,-257.969,-255.859,505.312,-4.86875
-4.8630e-02,-259.922,-252.852,506.758,-4.87656
-4.8620e-02,-262.109,-250.625,505.547,-4.88281
-4.8610e-02,-263.086,-249.922,504.688,-4.89688
-4.8600e-02,-263.75,-251.094,505.312,-4.89062
-4.8590e-02,-265.117,-250.117,509.062,-4.90469
-4.8580e-02,-266.523,-248.477,507.344,-4.90938
-4.8570e-02,-266.406,-246.836,504.727,-4.92188
-4.8560e-02,-266.992,-247.539,503.555,-4.92344
-4.8550e-02,-269.062,-244.219,506.055,-4.925
-4.8540e-02,-270.742,-241.875,504.531,-4.91719
-4.8530e-02,-270.938,-241.211,503.359,-4.93594
-4.8520e-02,-271.328,-242.344,503.906,-4.93594
-4.8510e-02,-272.461,-241.367,507.344,-4.95312
-4.8500e-02,-273.359,-239.492,504.883,-4.96406
-4.8490e-02,-273.164,-238.125,502.227,-4.94688
-4.8480e-02,-273.008,-238.164,500.469,-4.93594
-4.8470e-02,-274.531,-235.156,502.891,-4.93125
-4.8460e-02,-276.133,-232.773,501.094,-4.92344
-4.8450e-02,-276.055,-232.5,499.961,-4.95312
-4.8440e-02,-275.938,-233.477,499.648,-4.95312
-4.8430e-02,-277.578,-233.047,501.953,-4.93594
-4.8420e-02,-279.531,-232.031,503.516,-4.96406
-4.8410e-02,-282.852,-229.531,506.406,-4.97344
-4.8400e-02,-285.469,-226.562,504.609,-4.99688
-4.8390e-02,-286.953,-223.984,502.305,-5.03125
-4.8380e-02,-289.336,-222.617,501.484,-5.05313
-4.8370e-02,-292.617,-218.867,504.258,-5.03906
-4.8360e-02,-295.898,-215.586,503.398,-5.04063
-4.8350e-02,-297.578,-213.945,503.008,-5.04531
-4.8340e-02,-298.828,-214.023,503.242,-5.05781
-4.8330e-02,-300.703,-212.891,507.07,-5.08906
-4.8320e-02,-302.734,-211.133,504.727,-5.10156
-4.8310e-02,-302.344,-209.453,502.656,-5.10625
-4.8300e-02,-303.594,-209.609,501.289,-5.10781
-4.8290e-02,-305.43,-206.484,504.414,-5.09688
-4.8280e-02,-307.07,-204.531,502.695,-5.10781
-4.8270e-02,-307.344,-203.945,501.484,-5.09375
-4.8260e-02,-307.07,-205.195,501.836,-5.0875
-4.8250e-02,-307.578,-204.453,505.117,-5.09375
-4.8240e-02,-308.164,-203.828,502.539,-5.12969
-4.8230e-02,-307.07,-203.438,499.766,-5.12813
-4.8220e-02,-306.094,-203.477,497.266,-5.12344
-4.8210e-02,-306.914,-201.406,499.219,-5.07656
-4.8200e-02,-308.945,-199.375,498.633,-5.04844
-4.8190e-02,-310.742,-196.328,497.891,-5.05469
-4.8180e-02,-312.891,-193.438,496.328,-5.07344
-4.8170e-02,-313.594,-192.383,495.352,-5.0875
-4.8160e-02,-314.102,-192.695,495.508,-5.08906
-4.8150e-02,-315.547,-191.992,499.219,-5.10156
-4.8140e-02,-316.367,-190.977,497.578,-5.09688
-4.8130e-02,-315.664,-190,495.234,-5.08906
-4.8120e-02,-315.664,-190.117,492.852,-5.10156
-4.8110e-02,-316.914,-187.578,495.039,-5.0875
-4.8100e-02,-318.906,-185.234,494.648,-5.08594
-4.8090e-02,-321.797,-181.797,493.945,-5.07969
-4.8080e-02,-324.219,-179.023,492.812,-5.1125
-4.8070e-02,-325.586,-177.891,492.109,-5.13281
-4.8060e-02,-326.602,-178.594,492.969,-5.13281
-4.8050e-02,-328.281,-177.656,497.109,-5.1375
-4.8040e-02,-329.258,-176.719,495.82,-5.1375
-4.8030e-02,-328.945,-175.977,493.672,-5.17031
-4.8020e-02,-328.984,-176.289,491.797,-5.18281
-4.8010e-02,-330.82,-174.062,493.984,-5.175
-4.8000e-02,-333.086,-172.109,493.984,-5.16875
-4.7990e-02,-335.742,-169.141,494.141,-5.18125
-4.7980e-02,-338.242,-166.289,493.125,-5.18125
-4.7970e-02,-339.414,-165.703,492.734,-5.20625
-4.7960e-02,-340.195,-166.445,493.945,-5.20156
-4.7950e-02,-341.914,-166.094,497.93,-5.2375
-4.7940e-02,-342.227,-165.625,497.266,-5.25625
-4.7930e-02,-341.719,-165.43,495.742,-5.27188
-4.7920e-02,-342.148,-166.484,495,-5.26406
-4.7910e-02,-343.086,-165.234,497.93,-5.26562
-4.7900e-02,-345.039,-164.414,498.125,-5.27188
-4.7890e-02,-347.227,-161.953,499.57,-5.29375
-4.7880e-02,-347.93,-159.414,496.836,-5.3
-4.7870e-02,-347.969,-156.875,493.984,-5.31094
-4.7860e-02,-349.141,-155.703,491.875,-5.29844
-4.7850e-02,-350.938,-152.266,493.32,-5.3
-4.7840e-02,-353.477,-149.219,492.969,-5.27656
-4.7830e-02,-356.406,-145.625,492.656,-5.2875
-4.7820e-02,-358.867,-142.383,491.289,-5.3125
-4.7810e-02,-360.43,-141.016,490.586,-5.31406
-4.7800e-02,-361.367,-141.562,491.562,-5.31406
-4.7790e-02,-362.969,-140.703,495.469,-5.32812
-4.7780e-02,-363.594,-140.156,494.023,-5.34688
-4.7770e-02,-362.812,-139.883,492.07,-5.34531
-4.7760e-02,-363.086,-140.391,490.977,-5.33438
-4.7750e-02,-364.18,-139.18,493.984,-5.33438
-4.7740e-02,-365.977,-138.125,494.219,-5.35625
-4.7730e-02,-368.008,-135.938,495.117,-5.34219
-4.7720e-02,-368.594,-133.516,492.5,-5.36719
-4.7710e-02,-368.242,-131.68,488.984,-5.4
-4.7700e-02,-368.906,-130.664,486.641,-5.34531
-4.7690e-02,-370.547,-127.422,488.242,-5.33125
-4.7680e-02,-372.109,-124.844,487.734,-5.325
-4.7670e-02,-374.727,-121.758,487.305,-5.35156
-4.7660e-02,-377.93,-118.672,487.109,-5.40625
-4.7650e-02,-381.875,-114.453,487.969,-5.42969
-4.7640e-02,-384.414,-110.586,485.469,-5.44063
-4.7630e-02,-385.938,-106.836,482.031,-5.44219
-4.7620e-02,-387.812,-103.594,480.312,-5.43438
-4.7610e-02,-388.906,-100.117,480.156,-5.42344
-4.7600e-02,-388.867,-100.234,479.297,-5.41563
-4.7590e-02,-389.336,-99.1016,480.312,-5.41094
-4.7580e-02,-390.703,-98.4766,480.508,-5.42656
-4.7570e-02,-392.383,-96.8359,482.031,-5.45781
-4.7560e-02,-392.461,-95.5859,479.258,-5.46406
-4.7550e-02,-391.797,-94.1016,476.367,-5.46875
-4.7540e-02,-391.641,-93.7109,473.555,-5.45625
-4.7530e-02,-393.086,-90.5078,475.234,-5.42188
-4.7520e-02,-394.883,-88.2422,474.922,-5.40313
-4.7510e-02,-396.68,-85.5859,474.531,-5.41094
-4.7500e-02,-397.93,-83.3594,473.047,-5.38906
-4.7490e-02,-397.578,-82.8125,472.617,-5.39375
-4.7480e-02,-396.25,-84.2188,470.82,-5.40156
-4.7470e-02,-396.094,-83.125,470.977,-5.39688
-4.7460e-02,-397.422,-80.5859,468.867,-5.38281
-4.7450e-02,-399.844,-76.2109,468.359,-5.36563
-4.7440e-02,-402.812,-72.0312,467.344,-5.375
-4.7430e-02,-405.742,-67.6172,466.641,-5.40156
-4.7420e-02,-408.438,-64.375,465.117,-5.43594
-4.7410e-02,-409.805,-62.7344,464.141,-5.47656
-4.7400e-02,-410.742,-63.3203,464.844,-5.45625
-4.7390e-02,-412.266,-62.5,468.555,-5.475
-4.7380e-02,-412.578,-63.0078,467.539,-5.49219
-4.7370e-02,-411.016,-63.5938,465.312,-5.49219
-4.7360e-02,-410.742,-64.7656,465.156,-5.46563
-4.7350e-02,-411.367,-64.1797,468.242,-5.4625
-4.7340e-02,-412.109,-64.9219,468.867,-5.4625
-4.7330e-02,-413.125,-64.5703,470.117,-5.45625
-4.7320e-02,-414.453,-63.8672,470.039,-5.47813
-4.7310e-02,-415.938,-60.8203,468.75,-5.49219
-4.7300e-02,-417.695,-57.1875,465.156,-5.47031
-4.7290e-02,-419.023,-53.7891,464.844,-5.48125
-4.7280e-02,-419.57,-53.0078,463.828,-5.49063
-4.7270e-02,-420.938,-52.0703,464.688,-5.50313
-4.7260e-02,-422.5,-51.6016,465.82,-5.53125
-4.7250e-02,-424.141,-49.9609,467.344,-5.55313
-4.7240e-02,-424.414,-48.9062,465.195,-5.55938
-4.7230e-02,-423.789,-48.4766,462.578,-5.55313
-4.7220e-02,-423.984,-48.0469,461.172,-5.53906
-4.7210e-02,-425.195,-46.1328,463.398,-5.52188
-4.7200e-02,-426.562,-45.4297,463.398,-5.525
-4.7190e-02,-427.891,-43.6328,464.414,-5.51719
-4.7180e-02,-427.539,-42.3438,462.031,-5.5375
-4.7170e-02,-426.094,-41.3281,458.789,-5.55156
-4.7160e-02,-426.094,-41.2109,456.914,-5.50625
-4.7150e-02,-426.914,-39.0234,458.438,-5.47188
-4.7140e-02,-427.422,-38.1641,458.32,-5.4625
-4.7130e-02,-428.633,-37.5781,458.164,-5.47656
-4.7120e-02,-430,-35.9375,458.555,-5.46563
-4.7110e-02,-432.031,-34.2188,459.531,-5.49219
-4.7100e-02,-432.344,-32.9688,458.164,-5.49219
-4.7090e-02,-431.914,-32.3047,455.547,-5.49688
-4.7080e-02,-432.422,-31.6406,454.727,-5.52344
-4.7070e-02,-434.102,-29.2969,456.992,-5.54375
-4.7060e-02,-434.766,-27.8906,455.586,-5.53281
-4.7050e-02,-435.586,-24.7656,452.969,-5.52344
-4.7040e-02,-436.602,-20.5469,450.078,-5.50313
-4.7030e-02,-436.758,-18.0078,448.281,-5.48594
-4.7020e-02,-436.289,-17.6953,446.68,-5.47031
-4.7010e-02,-436.602,-17.5391,447.695,-5.47813
-4.7000e-02,-436.875,-17.6953,447.93,-5.46875
-4.6990e-02,-437.773,-17.2656,448.75,-5.48438
-4.6980e-02,-438.555,-16.4844,448.633,-5.50156
-4.6970e-02,-440.039,-14.0625,446.836,-5.52344
-4.6960e-02,-443.477,-10.1953,445.977,-5.52656
-4.6950e-02,-447.617,-4.80469,446.836,-5.58594
-4.6940e-02,-449.062,-0.46875,444.375,-5.59219
-4.6930e-02,-449.844,3.04688,440.234,-5.57969
-4.6920e-02,-451.992,6.25,438.008,-5.54688
-4.6910e-02,-454.023,10.3906,439.023,-5.54375
-4.6900e-02,-455.117,12.5391,437.695,-5.55156
-4.6890e-02,-454.18,12.3828,436.484,-5.56094
-4.6880e-02,-451.836,10.7031,434.297,-5.52656
-4.6870e-02,-450.781,11.4844,433.984,-5.50469
-4.6860e-02,-450.742,13.125,431.406,-5.47813
-4.6850e-02,-451.602,16.3672,430.703,-5.48125
-4.6840e-02,-453.086,18.4766,429.648,-5.50156
-4.6830e-02,-454.766,20.4688,428.906,-5.50625
-4.6820e-02,-456.914,23.1641,428.75,-5.51719
-4.6810e-02,-459.375,25.8203,429.805,-5.54063
-4.6800e-02,-459.727,27.3438,428.633,-5.55313
-4.6790e-02,-460.039,28.7891,425.508,-5.55156
-4.6780e-02,-460.469,30,423.398,-5.53906
-4.6770e-02,-462.383,33.3984,425.273,-5.51562
-4.6760e-02,-464.414,34.8828,425.391,-5.48125
-4.6750e-02,-465.82,36.8359,426.016,-5.48594
-4.6740e-02,-465.117,37.5781,424.414,-5.49219
-4.6730e-02,-463.828,38.2031,421.172,-5.49063
-4.6720e-02,-463.32,38.2812,418.242,-5.46094
-4.6710e-02,-464.102,40.9375,419.766,-5.4375
-4.6700e-02,-464.922,41.6016,419.453,-5.45
-4.6690e-02,-464.961,42.4219,419.531,-5.45781
-4.6680e-02,-465.43,43.3984,418.711,-5.46875
-4.6670e-02,-466.133,45.9766,416.211,-5.4625
-4.6660e-02,-467.148,49.1797,413.125,-5.44219
-4.6650e-02,-467.5,51.25,412.578,-5.45781
-4.6640e-02,-465.82,50.625,410.039,-5.46875
-4.6630e-02,-465,51.9531,408.359,-5.45156
-4.6620e-02,-465.82,54.6875,406.758,-5.44219
-4.6610e-02,-466.992,57.6172,405.781,-5.42969
-4.6600e-02,-468.32,60.0391,404.961,-5.42188
-4.6590e-02,-469.961,61.9922,404.414,-5.4
-4.6580e-02,-472.266,63.75,404.922,-5.43594
-4.6570e-02,-474.844,65.8594,406.602,-5.43594
-4.6560e-02,-475.859,66.6797,406.211,-5.48125
-4.6550e-02,-475.508,67.1094,404.062,-5.51719
-4.6540e-02,-476.68,67.5,402.734,-5.51094
-4.6530e-02,-478.398,69.6094,406.328,-5.48281
-4.6520e-02,-478.75,69.6875,406.484,-5.50313
-4.6510e-02,-479.648,71.4844,404.531,-5.49688
-4.6500e-02,-482.422,74.9609,403.555,-5.48594
-4.6490e-02,-485.156,78.7109,404.219,-5.49688
-4.6480e-02,-485.742,81.2891,401.992,-5.48906
-4.6470e-02,-485.312,82.8906,397.93,-5.49531
-4.6460e-02,-485.742,84.7656,395.664,-5.48125
-4.6450e-02,-486.953,87.5781,397.188,-5.45
-4.6440e-02,-487.891,88.0859,397.031,-5.45469
-4.6430e-02,-488.867,88.9453,397.383,-5.45781
-4.6420e-02,-489.336,89.5703,397.344,-5.44688
-4.6410e-02,-490.117,92.1875,395.742,-5.44844
-4.6400e-02,-491.133,94.9219,393.828,-5.46406
-4.6390e-02,-491.602,96.2109,393.359,-5.46094
-4.6380e-02,-490.273,95.1172,391.641,-5.44063
-4.6370e-02,-490.039,95.9375,390.742,-5.45781
-4.6360e-02,-490.625,97.3438,389.062,-5.44063
-4.6350e-02,-491.367,99.6094,389.688,-5.41719
-4.6340e-02,-491.133,101.172,388.906,-5.42031
-4.6330e-02,-491.875,103.984,385.938,-5.41563
-4.6320e-02,-492.578,107.422,382.422,-5.42344
-4.6310e-02,-492.617,109.18,381.133,-5.44063
-4.6300e-02,-490.859,108.75,378.086,-5.43594
-4.6290e-02,-490.117,109.414,376.016,-5.38281
-4.6280e-02,-490.273,111.484,374.18,-5.35313
-4.6270e-02,-490.742,113.906,373.711,-5.33438
-4.6260e-02,-491.133,115.234,372.539,-5.33281
-4.6250e-02,-492.109,116.172,372.539,-5.32656
-4.6240e-02,-492.461,117.344,372.656,-5.32188
-4.6230e-02,-493.438,119.609,370.586,-5.33906
-4.6220e-02,-494.531,122.969,369.062,-5.33594
-4.6210e-02,-494.609,124.453,368.906,-5.36563
-4.6200e-02,-493.477,122.969,367.383,-5.375
-4.6190e-02,-493.008,123.516,366.641,-5.35469
-4.6180e-02,-493.594,124.648,365.352,-5.34688
-4.6170e-02,-494.492,126.602,365.703,-5.32812
-4.6160e-02,-494.648,127.422,365.352,-5.31406
-4.6150e-02,-495.039,129.258,362.461,-5.30781
-4.6140e-02,-496.914,132.812,361.016,-5.31406
-4.6130e-02,-499.492,136.289,361.094,-5.34219
-4.6120e-02,-499.805,138.125,360.312,-5.35625
-4.6110e-02,-499.297,138.32,356.289,-5.34531
-4.6100e-02,-499.492,139.57,353.906,-5.31094
-4.6090e-02,-500.312,141.602,355.898,-5.30156
-4.6080e-02,-500.234,141.953,355.938,-5.31094
-4.6070e-02,-500.273,142.578,352.891,-5.31406
-4.6060e-02,-501.602,145.859,351.289,-5.32031
-4.6050e-02,-503.477,148.789,351.68,-5.33125
-4.6040e-02,-503.047,149.805,350.156,-5.31875
-4.6030e-02,-501.641,150.039,346.211,-5.2875
-4.6020e-02,-501.445,150.742,343.633,-5.28125
-4.6010e-02,-501.484,152.148,345.742,-5.27188
-4.6000e-02,-500.586,151.328,345.469,-5.29063
-4.5990e-02,-500.117,151.641,342.656,-5.27813
-4.5980e-02,-500.625,154.023,340.391,-5.26719
-4.5970e-02,-501.641,156.875,340.703,-5.24688
-4.5960e-02,-502.461,158.398,340.703,-5.24531
-4.5950e-02,-503.125,160.664,338.008,-5.25938
-4.5940e-02,-504.219,163.633,335.82,-5.27188
-4.5930e-02,-504.18,164.961,335.273,-5.28594
-4.5920e-02,-502.695,163.516,333.984,-5.28594
-4.5910e-02,-501.953,163.594,333.203,-5.25625
-4.5900e-02,-502.539,164.766,332.109,-5.25
-4.5890e-02,-502.891,165.82,332.578,-5.23906
-4.5880e-02,-502.812,166.133,332.891,-5.20469
-4.5870e-02,-503.242,167.188,330.391,-5.21875
-4.5860e-02,-504.688,170.43,329.141,-5.25156
-4.5850e-02,-506.406,173.75,329.648,-5.23906
-4.5840e-02,-506.094,174.805,329.336,-5.23125
-4.5830e-02,-505.195,174.375,325.898,-5.22344
-4.5820e-02,-504.414,175.312,323.711,-5.24375
-4.5810e-02,-504.258,177.617,322.852,-5.21875
-4.5800e-02,-505.117,180.273,320.312,-5.21719
-4.5790e-02,-505.625,182.5,319.531,-5.19688
-4.5780e-02,-505.586,184.531,319.062,-5.19844
-4.5770e-02,-505.859,185.625,315.898,-5.19531
-4.5760e-02,-507.305,189.531,313.984,-5.175
-4.5750e-02,-508.789,193.828,314.766,-5.20156
-4.5740e-02,-509.141,194.922,314.688,-5.2125
-4.5730e-02,-508.008,194.062,311.25,-5.17813
-4.5720e-02,-507.812,194.57,309.414,-5.17031
-4.5710e-02,-508.203,195.547,311.719,-5.17031
-4.5700e-02,-507.773,194.336,312.734,-5.14219
-4.5690e-02,-507.109,193.984,310.898,-5.14688
-4.5680e-02,-508.008,195.703,309.414,-5.1375
-4.5670e-02,-509.023,197.812,311.25,-5.1375
-4.5660e-02,-509.688,198.008,311.602,-5.14844
-4.5650e-02,-510.703,199.531,310.508,-5.15
-4.5640e-02,-510.508,201.289,308.164,-5.14375
-4.5630e-02,-510,203.203,304.922,-5.12188
-4.5620e-02,-510.234,205.039,302.305,-5.10625
-4.5610e-02,-510.312,206.953,303.828,-5.10781
-4.5600e-02,-509.844,206.289,303.828,-5.09531
-4.5590e-02,-509.375,206.406,301.172,-5.10156
-4.5580e-02,-509.961,208.594,298.906,-5.0875
-4.5570e-02,-511.016,211.211,299.688,-5.07656
-4.5560e-02,-511.836,211.758,299.492,-5.10625
-4.5550e-02,-512.461,213.281,298.242,-5.13438
-4.5540e-02,-512.344,215.898,296.055,-5.1375
-4.5530e-02,-511.68,218.125,292.617,-5.11406
-4.5520e-02,-511.836,220.195,289.727,-5.0875
-4.5510e-02,-512.031,222.422,290.938,-5.06875
-4.5500e-02,-511.016,221.758,291.055,-5.05313
-4.5490e-02,-510.234,221.758,288.359,-5.03125
-4.5480e-02,-510.82,224.023,286.484,-5.03906
-4.5470e-02,-511.758,226.367,286.875,-5.03438
-4.5460e-02,-512.383,226.992,287.305,-5.0375
-4.5450e-02,-512.969,228.555,286.016,-5.04063
-4.5440e-02,-512.734,230,284.219,-5.06719
-4.5430e-02,-511.836,231.719,280.977,-5.05313
-4.5420e-02,-511.016,233.477,277.656,-5.02656
-4.5410e-02,-510.391,236.484,275.195,-4.99375
-4.5400e-02,-510.742,239.883,272.383,-4.96406
-4.5390e-02,-511.094,242.812,270.742,-4.94531
-4.5380e-02,-510.703,243.906,269.727,-4.94375
-4.5370e-02,-510.391,245.273,266.211,-4.93125
-4.5360e-02,-511.68,249.102,263.75,-4.94531
-4.5350e-02,-513.594,252.305,263.945,-4.93906
-4.5340e-02,-513.398,252.852,264.844,-4.93281
-4.5330e-02,-511.445,250.938,261.445,-4.91719
-4.5320e-02,-510.156,250.469,259.922,-4.89688
-4.5310e-02,-509.609,251.797,259.336,-4.88281
-4.5300e-02,-509.805,252.93,257.422,-4.87031
-4.5290e-02,-509.727,253.984,257.812,-4.87344
-4.5280e-02,-509.297,253.438,258.477,-4.87656
-4.5270e-02,-508.867,253.438,256.602,-4.86094
-4.5260e-02,-509.375,255.352,255.273,-4.85781
