Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,0,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.98,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.7950e-02,-133.125,-31.2891,159.023,-2.28906
-4.7940e-02,-133.359,-30.5859,158.672,-2.30781
-4.7930e-02,-133.398,-29.6484,157.5,-2.32344
-4.7920e-02,-133.125,-28.8672,156.133,-2.29844
-4.7910e-02,-131.641,-28.7891,153.242,-2.26875
-4.7900e-02,-132.031,-27.3828,155.273,-2.26406
-4.7890e-02,-134.609,-26.1328,157.93,-2.26719
-4.7880e-02,-135.312,-26.4844,156.055,-2.28125
-4.7870e-02,-135.156,-25.7812,155.781,-2.2875
-4.7860e-02,-135.469,-25.2734,155.078,-2.29531
-4.7850e-02,-135.078,-24.5312,153.945,-2.27031
-4.7840e-02,-134.375,-23.5156,152.812,-2.25938
-4.7830e-02,-133.242,-23.8281,150.078,-2.24844
-4.7820e-02,-132.93,-22.7344,151.992,-2.25
-4.7810e-02,-135.43,-22.0312,154.297,-2.24375
-4.7800e-02,-135.625,-22.6172,152.93,-2.25313
-4.7790e-02,-135.273,-22.4219,152.539,-2.25313
-4.7780e-02,-135.43,-21.7969,152.07,-2.26875
-4.7770e-02,-134.922,-22.4609,149.805,-2.24844
-4.7760e-02,-135,-20.8984,151.367,-2.23281
-4.7750e-02,-137.852,-19.6484,154.57,-2.24688
-4.7740e-02,-139.023,-20.0391,153.242,-2.27031
-4.7730e-02,-139.18,-19.4922,152.93,-2.27031
-4.7720e-02,-139.531,-18.5547,153.008,-2.25938
-4.7710e-02,-139.531,-18.0078,152.422,-2.26094
-4.7700e-02,-139.023,-17.2656,151.289,-2.29063
-4.7690e-02,-138.164,-17.6953,148.438,-2.28281
-4.7680e-02,-138.008,-15.9375,149.609,-2.25625
-4.7670e-02,-140.469,-14.8047,152.305,-2.25313
-4.7660e-02,-140.938,-15.3125,150.547,-2.25625
-4.7650e-02,-140.469,-14.4141,150.156,-2.275
-4.7640e-02,-140.625,-13.9453,149.062,-2.28281
-4.7630e-02,-140.195,-14.1797,147.188,-2.24375
-4.7620e-02,-140.234,-12.1484,148.32,-2.25469
-4.7610e-02,-143.359,-11.1719,151.055,-2.27031
-4.7600e-02,-144.102,-11.3672,149.688,-2.25469
-4.7590e-02,-144.023,-10.4688,149.414,-2.26875
-4.7580e-02,-144.453,-9.92188,148.789,-2.2625
-4.7570e-02,-144.453,-9.33594,147.93,-2.275
-4.7560e-02,-143.516,-8.75,146.523,-2.25469
-4.7550e-02,-142.344,-8.55469,144.336,-2.25469
-4.7540e-02,-142.734,-7.42188,145.43,-2.24844
-4.7530e-02,-145.039,-6.5625,148.203,-2.24219
-4.7520e-02,-145.078,-6.95312,146.523,-2.25469
-4.7510e-02,-144.844,-7.42188,145.039,-2.26719
-4.7500e-02,-145.703,-5.74219,147.266,-2.28438
-4.7490e-02,-148.477,-5,150.273,-2.27656
-4.7480e-02,-147.852,-5.50781,148.398,-2.30313
-4.7470e-02,-145.664,-5.85938,145,-2.28438
-4.7460e-02,-144.805,-4.72656,145.156,-2.26406
-4.7450e-02,-145.352,-3.82812,146.719,-2.275
-4.7440e-02,-145,-4.72656,144.336,-2.27344
-4.7430e-02,-143.945,-5.23438,141.992,-2.275
-4.7420e-02,-143.984,-4.21875,144.57,-2.28125
-4.7410e-02,-146.719,-3.82812,148.125,-2.275
-4.7400e-02,-147.422,-5.19531,147.383,-2.2625
-4.7390e-02,-147.578,-5.23438,147.93,-2.27656
-4.7380e-02,-147.617,-5.50781,148.242,-2.27344
-4.7370e-02,-147.578,-5.82031,148.086,-2.28125
-4.7360e-02,-146.875,-6.05469,147.617,-2.26719
-4.7350e-02,-146.055,-7.69531,145.664,-2.27344
-4.7340e-02,-145.898,-7.10938,148.047,-2.28125
-4.7330e-02,-148.281,-7.30469,151.562,-2.29531
-4.7320e-02,-148.086,-8.55469,150.938,-2.30938
-4.7310e-02,-147.852,-9.33594,150.664,-2.32188
-4.7300e-02,-148.555,-8.04688,152.07,-2.32188
-4.7290e-02,-150.312,-7.03125,151.211,-2.31406
-4.7280e-02,-150.117,-6.32812,151.445,-2.31094
-4.7270e-02,-148.477,-6.67969,151.211,-2.30156
-4.7260e-02,-147.266,-6.52344,148.398,-2.28125
-4.7250e-02,-146.719,-4.6875,146.445,-2.28281
-4.7240e-02,-146.719,-4.29688,146.172,-2.28125
-4.7230e-02,-146.406,-5.39062,146.406,-2.28906
-4.7220e-02,-146.367,-5.46875,146.953,-2.29375
-4.7210e-02,-148.438,-3.51562,147.227,-2.275
-4.7200e-02,-149.297,-2.07031,145.82,-2.27344
-4.7190e-02,-149.766,0.0390625,144.844,-2.25313
-4.7180e-02,-149.766,1.79688,143.711,-2.25625
-4.7170e-02,-149.57,2.10938,141.25,-2.23281
-4.7160e-02,-150.43,4.21875,143.164,-2.24219
-4.7150e-02,-153.672,5.03906,146.055,-2.2875
-4.7140e-02,-154.57,4.53125,144.805,-2.31406
-4.7130e-02,-155.078,5.19531,144.492,-2.33438
-4.7120e-02,-155.078,6.05469,144.57,-2.31875
-4.7110e-02,-155.195,6.5625,144.141,-2.33906
-4.7100e-02,-154.688,6.79688,142.852,-2.34375
-4.7090e-02,-153.75,6.40625,140.742,-2.31719
-4.7080e-02,-153.398,8.16406,141.914,-2.33438
-4.7070e-02,-156.172,8.63281,144.531,-2.34375
-4.7060e-02,-156.289,7.96875,143.086,-2.35313
-4.7050e-02,-155.703,8.4375,142.852,-2.34219
-4.7040e-02,-155.273,8.63281,142.188,-2.34531
-4.7030e-02,-154.805,8.94531,141.562,-2.33594
-4.7020e-02,-153.672,8.90625,140.391,-2.32188
-4.7010e-02,-152.031,8.125,137.891,-2.30469
-4.7000e-02,-151.016,9.29688,138.555,-2.29844
-4.6990e-02,-152.695,9.84375,141.25,-2.28281
-4.6980e-02,-152.383,8.59375,139.531,-2.28438
-4.6970e-02,-151.211,8.00781,138.672,-2.30469
-4.6960e-02,-151.992,9.6875,138.594,-2.29063
-4.6950e-02,-154.023,12.5781,138.75,-2.30156
-4.6940e-02,-154.57,14.7266,136.797,-2.26875
-4.6930e-02,-155.195,16.3672,134.336,-2.26875
-4.6920e-02,-156.797,18.5547,135.859,-2.28125
-4.6910e-02,-159.297,19.1016,137.461,-2.29375
-4.6900e-02,-159.375,18.0078,138.203,-2.32812
-4.6890e-02,-157.695,15.8203,138.906,-2.31094
-4.6880e-02,-155.898,14.8047,137.852,-2.30313
-4.6870e-02,-155.703,16.0938,137.109,-2.29375
-4.6860e-02,-154.766,16.3672,134.961,-2.26406
-4.6850e-02,-153.359,16.6016,132.578,-2.25
-4.6840e-02,-153.398,18.125,134.062,-2.22969
-4.6830e-02,-155.469,18.2031,136.523,-2.25938
-4.6820e-02,-155.586,16.6797,135.508,-2.27031
-4.6810e-02,-155.469,16.4453,134.844,-2.275
-4.6800e-02,-156.328,18.1641,135.43,-2.29063
-4.6790e-02,-157.969,19.5312,134.648,-2.31406
