"Time";"average_thd"
0,41999999999999998;2,1240865185237605
0,42000099999999996;2,1240671021145103
0,42000199999999999;2,1240474492063686
0,42000299999999996;2,1240275604171557
0,42000399999999999;2,1240074363737542
0,42000499999999996;2,1239870777117238
0,42000599999999999;2,123966485075651
0,42000699999999996;2,1239456591187569
0,42000799999999999;2,123924600503198
0,42000899999999997;2,1239033098997937
0,42000999999999999;2,1238817879882719
0,42001099999999997;2,1238600354568837
0,420012;2,123838053002828
0,42001299999999997;2,123815841331735
0,420014;2,1237934011581134
0,42001499999999997;2,1237707332049078
0,420016;2,1237478382038764
0,42001699999999997;2,1237247168951483
0,420018;2,1237013700275411
0,42001899999999998;2,1236777983583655
0,42002;2,1236540026533923
0,42002099999999998;2,123629983686905
0,42002200000000001;2,1236057422416179
0,42002299999999998;2,1235812791086448
0,42002400000000001;2,1235565950874604
0,42002499999999998;2,1235316909859328
0,42002599999999995;2,1235065676201832
0,42002699999999998;2,1234812258147389
0,42002799999999996;2,1234556664022
0,42002899999999999;2,12342989022358
0,42002999999999996;2,1234038981278882
0,42003099999999999;2,1233776909724829
0,42003199999999996;2,1233512696226486
0,42003299999999999;2,1233246349519317
0,42003399999999996;2,1232977878417576
0,42003499999999999;2,123270729181741
0,42003599999999996;2,1232434598692991
0,42003699999999999;2,1232159808099533
0,42003799999999997;2,1231882929169692
0,420039;2,1231603971116431
0,42003999999999997;2,1231322943229043
0,420041;2,1231039854876914
0,42004199999999997;2,1230754715504738
0,420043;2,1230467534636133
0,42004399999999997;2,1230178321869948
0,420045;2,1229887086882209
0,42004599999999997;2,1229593839424727
0,420047;2,122929858932435
0,42004799999999998;2,1229001346483396
0,42004900000000001;2,1228702120878622
0,42004999999999998;2,1228400922560815
0,42005100000000001;2,1228097761654721
0,42005199999999998;2,1227792648358261
0,42005299999999995;2,1227485592942203
0,42005399999999998;2,1227176605750264
0,42005499999999996;2,1226865697197064
0,42005599999999998;2,1226552877770057
0,42005699999999996;2,1226238158026205
0,42005799999999999;2,1225921548594777
0,42005899999999996;2,1225603060173346
0,42005999999999999;2,1225282703530932
0,42006099999999996;2,1224960489504059
0,42006199999999999;2,1224636428999681
0,42006299999999996;2,1224310532991022
0,42006399999999999;2,1223982812520901
0,42006499999999997;2,1223653278697645
0,42006599999999999;2,1223321942698026
0,42006699999999997;2,1222988815763282
0,420068;2,1222653909202118
0,42006899999999997;2,1222317234386607
0,42007;2,1221978802755657
0,42007099999999997;2,1221638625810333
0,420072;2,1221296715116531
0,42007299999999997;2,1220953082303029
0,420074;2,122060773906123
0,42007499999999998;2,1220260697144662
0,420076;2,1219911968368175
0,42007699999999998;2,1219561564607967
0,42007800000000001;2,1219209497800393
0,42007899999999998;2,1218855779942154
0,42007999999999995;2,1218500423088695
0,42008099999999998;2,1218143439355499
0,42008199999999996;2,1217784840914655
0,42008299999999998;2,1217424639997606
0,42008399999999996;2,1217062848891497
0,42008499999999999;2,1216699479941687
0,42008599999999996;2,1216334545547757
0,42008699999999999;2,121596805816643
0,42008799999999996;2,1215600030307931
0,42008899999999999;2,1215230474538234
0,42008999999999996;2,1214859403475343
0,42009099999999999;2,1214486829792265
0,42009199999999997;2,1214112766212971
0,42009299999999999;2,1213737225515015
0,42009399999999997;2,1213360220525455
0,420095;2,1212981764124215
0,42009599999999997;2,1212601869239474
0,420097;2,1212220548850937
0,42009799999999997;2,1211837815985293
0,420099;2,1211453683719825
0,42009999999999997;2,1211068165177815
0,420101;2,1210681273530652
0,42010199999999998;2,1210293021996196
0,420103;2,1209903423838359
0,42010399999999998;2,1209512492366183
0,42010500000000001;2,1209120240933639
0,42010599999999998;2,1208726682938819
0,42010700000000001;2,1208331831823513
0,42010799999999998;2,1207935701072125
0,42010899999999995;2,1207538304211195
0,42010999999999998;2,1207139654809821
0,42011099999999996;2,1206739766476659
0,42011199999999999;2,120633865286246
0,42011299999999996;2,120593632765603
0,42011399999999999;2,1205532804587
0,42011499999999996;2,1205128097421713
0,42011599999999999;2,120472221996617
0,42011699999999996;2,1204315186061908
0,42011799999999999;2,1203907009588523
0,42011899999999996;2,1203497704460132
0,42011999999999999;2,1203087284627835
0,42012099999999997;2,1202675764075494
0,420122;2,1202263156822951
0,42012299999999997;2,1201849476921297
0,420124;2,1201434738456424
0,42012499999999997;2,1201018955544289
0,420126;2,1200602142334231
0,42012699999999997;2,120018431300466
0,420128;2,1199765481765156
0,42012899999999997;2,1199345662854356
0,42013;2,1198924870539639
0,42013099999999998;2,1198503119116836
0,42013200000000001;2,1198080422909027
0,42013299999999998;2,1197656796266089
0,42013400000000001;2,1197232253564193
0,42013499999999998;2,1196806809205042
0,42013599999999995;2,119638047761474
0,42013699999999998;2,1195953273244759
0,42013799999999996;2,1195525210568333
0,42013899999999998;2,1195096304083569
0,42013999999999996;2,11946665683088
0,42014099999999999;2,1194236017785868
0,42014199999999996;2,1193804667075424
0,42014299999999999;2,1193372530760453
0,42014399999999996;2,1192939623441416
0,42014499999999999;2,1192505959739791
0,42014599999999996;2,1192071554293093
0,42014699999999999;2,1191636421758457
0,42014799999999997;2,1191200576808149
0,42014899999999999;2,1190764034132319
0,42014999999999997;2,1190326808435
0,420151;2,1189888914436823
0,42015199999999997;2,1189450366870903
0,420153;2,1189011180485928
0,42015399999999997;2,1188571370041438
0,420155;2,1188130950310584
0,42015599999999997;2,1187689936077838
0,420157;2,1187248342138325
0,42015799999999998;2,1186806183297668
0,420159;2,11863634743708
0,42015999999999998;2,1185920230181852
0,42016100000000001;2,1185476465563249
0,42016199999999998;2,1185032195354832
0,42016300000000001;2,1184587434403448
0,42016399999999998;2,1184142197562177
0,42016499999999996;2,118369649968975
0,42016599999999998;2,1183250355650523
0,42016699999999996;2,1182803780311716
0,42016799999999999;2,1182356788545826
0,42016899999999996;2,1181909395226701
0,42016999999999999;2,1181461615232258
0,42017099999999996;2,1181013463440226
0,42017199999999999;2,1180564954731631
0,42017299999999996;2,1180116103985172
0,42017399999999999;2,1179666926082006
0,42017499999999997;2,1179217435900086
0,42017599999999999;2,1178767648317427
0,42017699999999997;2,1178317578208419
0,420178;2,1177867240446262
0,42017899999999997;2,1177416649898513
0,42018;2,1176965821430946
0,42018099999999997;2,1176514769902051
0,420182;2,1176063510167245
0,42018299999999997;2,1175612057074082
0,420184;2,1175160425464106
0,42018499999999998;2,1174708630171457
0,420186;2,1174256686022113
0,42018699999999998;2,1173804607833691
0,42018800000000001;2,1173352410414181
0,42018899999999998;2,1172900108561827
0,42019000000000001;2,1172447717064351
0,42019099999999998;2,1171995250698279
0,42019199999999995;2,1171542724228103
0,42019299999999998;2,1171090152406928
0,42019399999999996;2,1170637549972855
0,42019499999999999;2,1170184931652765
0,42019599999999996;2,1169732312156819
0,42019699999999999;2,1169279706182347
0,42019799999999996;2,1168827128409373
0,42019899999999999;2,1168374593503545
0,42019999999999996;2,116792211611187
0,42020099999999999;2,1167469710866045
0,42020199999999996;2,116701739237778
0,42020299999999999;2,1166565175242247
0,42020399999999997;2,1166113074033315
0,420205;2,1165661103307207
0,42020599999999997;2,1165209277597712
0,420207;2,1164757611419835
0,42020799999999997;2,1164306119264698
0,420209;2,1163854815603531
0,42020999999999997;2,1163403714882878
0,420211;2,1162952831527115
0,42021199999999997;2,116250217993648
0,420213;2,1162051774486494
0,42021399999999998;2,1161601629528008
0,42021500000000001;2,1161151759385697
0,42021599999999998;2,116070217835845
0,42021700000000001;2,1160252900717951
0,42021799999999998;2,1159803940708861
0,42021899999999995;2,115935531254773
0,42021999999999998;2,1158907030423388
0,42022099999999996;2,115845910849381
0,42022199999999998;2,1158011560889469
0,42022299999999996;2,1157564401708471
0,42022399999999999;2,115711764502064
0,42022499999999996;2,1156671304861963
0,42022599999999999;2,1156225395239336
0,42022699999999996;2,1155779930124523
0,42022799999999999;2,1155334923459028
0,42022899999999996;2,1154890389148369
0,42022999999999999;2,1154446341066429
0,42023099999999997;2,1154002793050344
0,42023199999999999;2,1153559758904432
0,42023299999999997;2,115311725239533
0,420234;2,1152675287255591
0,42023499999999997;2,1152233877179238
0,420236;2,1151793035825111
0,42023699999999997;2,1151352776812371
0,420238;2,1150913113723999
0,42023899999999997;2,115047406010278
0,42024;2,1150035629453252
0,42024099999999998;2,1149597835239931
0,420242;2,1149160690887099
0,42024299999999998;2,1148724209778704
0,42024400000000001;2,1148288405257318
0,42024499999999998;2,1147853290623968
0,42024600000000001;2,1147418879137461
0,42024699999999998;2,1146985184014211
0,42024799999999995;2,1146552218427144
0,42024899999999998;2,114611999550676
0,42024999999999996;2,1145688528337541
0,42025099999999999;2,1145257829961843
0,42025199999999996;2,1144827913374891
0,42025299999999999;2,1144398791528443
0,42025399999999996;2,1143970477326435
0,42025499999999999;2,1143542983628634
0,42025599999999996;2,1143116323245841
0,42025699999999999;2,1142690508944009
0,42025799999999996;2,1142265553439192
0,42025899999999999;2,1141841469400879
0,42025999999999997;2,1141418269448944
0,420261;2,1140995966155702
0,42026199999999997;2,114057467906203
0,420263;2,1140154528668442
0,42026399999999997;2,1139735742166001
0,420265;2,1139318546360371
0,42026599999999997;2,1138903167660232
0,420267;2,1138489832088081
0,42026799999999997;2,1138078765286457
0,420269;2,1137670192526414
0,42026999999999998;2,1137264338715558
0,42027100000000001;2,1136861428405855
0,42027199999999998;2,1136461685801491
0,42027300000000001;2,1136065334767351
0,42027399999999998;2,1135672598836686
0,42027499999999995;2,1135283701219092
