Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
Point Format,Y,,,
Horizontal Units,s,,,
Horizontal Scale,0.01,,,
Horizontal Delay,0,,,
Sample Interval,1e-05,,,
Record Length,10000,,,
Gating,0.0% to 100.0%,,,
Probe Attenuation,500,,,
Vertical Units,V,,,
Vertical Offset,0,,,
Vertical Scale,250,,,
Vertical Position,1.3,,,
,,,,
,,,,
,,,,
Label,,,,
TIME,CH1,CH2,CH3,CH4
-4.9000e-02,371.836,-129.531,-246.758,-4.11094
-4.8990e-02,370.898,-130.039,-244.57,-4.11406
-4.8980e-02,370.859,-131.484,-244.062,-4.12031
-4.8970e-02,371.055,-132.891,-243.75,-4.10469
-4.8960e-02,371.914,-133.477,-243.438,-4.09688
-4.8950e-02,373.477,-135,-244.062,-4.08594
-4.8940e-02,374.57,-136.68,-242.812,-4.10313
-4.8930e-02,374.609,-138.75,-240.156,-4.1125
-4.8920e-02,377.383,-141.836,-240.977,-4.14375
-4.8910e-02,378.555,-142.852,-240.352,-4.175
-4.8900e-02,380.43,-145.195,-241.367,-4.18594
-4.8890e-02,381.68,-146.406,-241.133,-4.22188
-4.8880e-02,381.484,-147.305,-240.352,-4.22344
-4.8870e-02,381.445,-148.789,-240.508,-4.20781
-4.8860e-02,381.953,-148.477,-239.492,-4.16563
-4.8850e-02,381.406,-148.281,-238.75,-4.16563
-4.8840e-02,379.922,-149.648,-236.211,-4.15313
-4.8830e-02,377.227,-151.914,-231.211,-4.11406
-4.8820e-02,376.133,-154.023,-227.5,-4.06406
-4.8810e-02,375.352,-155.586,-225.078,-4.04219
-4.8800e-02,375.508,-156.602,-223.789,-4.07188
-4.8790e-02,373.789,-156.406,-221.836,-4.075
-4.8780e-02,373.242,-156.797,-221.719,-4.05
-4.8770e-02,372.695,-157.344,-221.562,-4.05
-4.8760e-02,372.812,-156.836,-221.602,-4.00781
-4.8750e-02,373.945,-157.344,-222.852,-4
-4.8740e-02,374.688,-157.461,-221.602,-4.00469
-4.8730e-02,373.906,-158.828,-219.336,-3.99531
-4.8720e-02,376.289,-160.898,-220.664,-4.01719
-4.8710e-02,378.945,-161.953,-221.992,-4.03594
-4.8700e-02,380.781,-164.336,-221.016,-4.05
-4.8690e-02,381.406,-168.242,-218.672,-4.05781
-4.8680e-02,380.938,-169.219,-216.562,-4.02188
-4.8670e-02,378.047,-168.516,-214.609,-3.98906
-4.8660e-02,375.117,-167.891,-212.148,-3.94688
-4.8650e-02,372.188,-167.734,-208.438,-3.90781
-4.8640e-02,371.602,-168.398,-207.891,-3.88594
-4.8630e-02,373.906,-169.492,-209.883,-3.91563
-4.8620e-02,375.43,-171.016,-209.453,-3.96875
-4.8610e-02,373.047,-171.445,-204.766,-3.98438
-4.8600e-02,373.398,-174.18,-204.766,-3.95938
-4.8590e-02,374.102,-176.445,-203.945,-3.92031
-4.8580e-02,375.664,-177.773,-202.891,-3.9125
-4.8570e-02,373.594,-177.227,-200.273,-3.90156
-4.8560e-02,372.188,-177.617,-200.078,-3.89375
-4.8550e-02,371.836,-178.32,-200.547,-3.87969
-4.8540e-02,373.32,-179.18,-199.648,-3.86094
-4.8530e-02,370,-179.453,-195.078,-3.85
-4.8520e-02,370.352,-180.859,-194.922,-3.85313
-4.8510e-02,372.617,-182.266,-196.836,-3.86094
-4.8500e-02,375.352,-183.555,-196.562,-3.87031
-4.8490e-02,373.594,-183.867,-192.734,-3.9
-4.8480e-02,374.453,-186.641,-193.203,-3.90625
-4.8470e-02,375.508,-188.906,-193.32,-3.9
-4.8460e-02,377.812,-190.273,-192.695,-3.85156
-4.8450e-02,376.328,-189.609,-190.273,-3.83438
-4.8440e-02,375.703,-189.727,-190.469,-3.86406
-4.8430e-02,375.43,-190.625,-191.797,-3.86719
-4.8420e-02,377.578,-191.133,-191.172,-3.82656
-4.8410e-02,375.273,-191.328,-187.227,-3.82344
-4.8400e-02,375.352,-192.812,-187.695,-3.80938
-4.8390e-02,378.359,-194.297,-190.156,-3.82344
-4.8380e-02,381.406,-195.586,-190.469,-3.86563
-4.8370e-02,379.766,-195.898,-187.109,-3.89219
-4.8360e-02,380.742,-198.438,-187.93,-3.87031
-4.8350e-02,381.797,-199.57,-186.836,-3.86406
-4.8340e-02,381.133,-200.43,-185.352,-3.85781
-4.8330e-02,380.586,-202.383,-184.961,-3.79844
-4.8320e-02,382.812,-203.672,-182.93,-3.78281
-4.8310e-02,379.688,-204.688,-178.086,-3.79844
-4.8300e-02,379.531,-206.641,-177.539,-3.78906
-4.8290e-02,378.008,-205.977,-175.703,-3.79531
-4.8280e-02,377.188,-206.445,-175.859,-3.79063
-4.8270e-02,378.594,-208.398,-177.305,-3.78438
-4.8260e-02,379.805,-209.141,-174.922,-3.76094
-4.8250e-02,377.344,-210,-171.211,-3.75
-4.8240e-02,377.656,-211.562,-171.484,-3.75156
-4.8230e-02,378.242,-211.797,-171.211,-3.75
-4.8220e-02,379.258,-213.984,-170.547,-3.74063
-4.8210e-02,377.305,-215.82,-166.133,-3.70312
-4.8200e-02,377.93,-218.867,-164.336,-3.6875
-4.8190e-02,375.352,-219.258,-160.938,-3.67031
-4.8180e-02,373.789,-220.078,-159.375,-3.66094
-4.8170e-02,372.422,-220.625,-157.852,-3.65625
-4.8160e-02,371.602,-221.133,-156.641,-3.61563
-4.8150e-02,371.562,-221.367,-156.914,-3.59063
-4.8140e-02,371.68,-221.602,-155.898,-3.59219
-4.8130e-02,370.547,-221.25,-153.633,-3.59844
-4.8120e-02,371.875,-221.875,-155.195,-3.61406
-4.8110e-02,373.75,-221.953,-156.641,-3.64531
-4.8100e-02,374.844,-223.398,-156.641,-3.65
-4.8090e-02,373.047,-224.766,-153.75,-3.63438
-4.8080e-02,374.453,-227.266,-152.734,-3.64219
-4.8070e-02,372.617,-226.797,-149.727,-3.64219
-4.8060e-02,371.836,-227.5,-149.57,-3.61563
-4.8050e-02,371.172,-228.477,-150.039,-3.62031
-4.8040e-02,372.93,-229.727,-148.711,-3.6
-4.8030e-02,369.961,-229.531,-144.258,-3.55156
-4.8020e-02,369.805,-230.664,-144.688,-3.56719
-4.8010e-02,372.109,-231.836,-147.109,-3.55625
-4.8000e-02,375.078,-232.93,-147.93,-3.56719
-4.7990e-02,373.75,-231.992,-144.922,-3.59844
-4.7980e-02,374.336,-233.945,-146.68,-3.61094
-4.7970e-02,376.055,-235.859,-148.359,-3.62813
-4.7960e-02,380.312,-238.008,-148.164,-3.625
