Model,DPO3014
Firmware Version,2.40

Waveform Type,ANALOG,,,
1.72804e-01,-488.516,-141.484,471.484,9.90469
1.72808e-01,-488.281,-141.562,471.25,9.91719
1.72812e-01,-488.672,-143.516,470.234,9.9375
1.72816e-01,-486.406,-142.5,470.859,9.9375
1.72820e-01,-485.234,-143.203,471.25,9.9375
1.72824e-01,-485.469,-145.547,470.625,9.95625
1.72828e-01,-484.453,-144.609,470.703,9.98594
1.72832e-01,-484.375,-144.609,470.859,9.97031
1.72836e-01,-485,-143.594,470.469,9.97031
1.72840e-01,-486.172,-145,470.078,9.92969
1.72844e-01,-486.484,-142.969,470.703,9.92344
1.72848e-01,-487.031,-142.5,469.844,9.89531
1.72852e-01,-487.422,-141.484,470.703,9.875
1.72856e-01,-488.281,-141.562,470.625,9.88438
1.72860e-01,-489.844,-139.844,471.016,9.86406
1.72864e-01,-489.297,-138.047,470.859,9.88438
1.72868e-01,-490.078,-137.031,471.641,9.87969
1.72872e-01,-491.875,-136.875,470.234,9.9
1.72876e-01,-492.969,-137.031,469.844,9.90937
1.72880e-01,-493.594,-135.469,471.094,9.90469
1.72884e-01,-494.297,-134.062,470.859,9.93594
1.72888e-01,-495.781,-133.438,470,9.96875
1.72892e-01,-495.547,-132.422,469.844,10.0109
1.72896e-01,-496.172,-129.531,471.25,10.0453
1.72900e-01,-496.328,-127.891,469.219,10.0828
1.72904e-01,-497.344,-128.984,468.828,10.0875
1.72908e-01,-496.641,-127.344,467.422,10.1125
1.72912e-01,-496.562,-126.719,465.547,10.1562
1.72916e-01,-497.031,-125.859,464.609,10.1687
1.72920e-01,-497.656,-124.922,463.281,10.1406
1.72924e-01,-497.969,-123.828,464.297,10.1328
1.72928e-01,-498.203,-121.562,466.641,10.1609
1.72932e-01,-499.453,-120.156,465.781,10.1484
1.72936e-01,-500.469,-119.609,466.562,10.1484
1.72940e-01,-500.703,-118.125,465.156,10.1359
1.72944e-01,-500.625,-118.984,463.984,10.0953
1.72948e-01,-500.859,-118.594,462.891,10.0859
1.72952e-01,-499.844,-119.219,462.344,10.0703
1.72956e-01,-499.219,-120.234,461.484,10.0547
1.72960e-01,-497.656,-121.172,462.266,10.0344
1.72964e-01,-497.344,-122.812,461.953,10.0109
1.72968e-01,-497.969,-123.594,462.734,9.98438
1.72972e-01,-497.969,-123.906,462.344,9.95
1.72976e-01,-497.188,-123.906,463.359,9.98125
1.72980e-01,-497.344,-123.203,463.984,9.96094
1.72984e-01,-496.562,-123.438,462.734,9.93281
1.72988e-01,-495.547,-122.578,462.969,9.90781
1.72992e-01,-495.938,-121.875,461.719,9.91563
1.72996e-01,-495,-120.859,460.859,9.90312
1.73000e-01,-496.016,-120.781,460.469,9.88281
1.73004e-01,-496.016,-117.812,461.484,9.89531
1.73008e-01,-495.781,-115.547,462.578,9.87187
1.73012e-01,-498.594,-115.156,461.328,9.86875
1.73016e-01,-499.219,-114.531,460.469,9.87187
1.73020e-01,-498.828,-112.656,460.703,9.85938
1.73024e-01,-500.703,-110.703,460.938,9.88438
1.73028e-01,-501.875,-110,460.469,9.90312
1.73032e-01,-502.422,-107.969,460.547,9.90937
1.73036e-01,-505.469,-107.969,459.688,9.93281
1.73040e-01,-507.5,-106.562,459.922,9.94531
1.73044e-01,-508.828,-104.766,460.312,9.95312
1.73048e-01,-509.844,-103.594,458.906,9.97344
1.73052e-01,-511.562,-103.125,458.438,10.0047
1.73056e-01,-512.578,-100.547,458.438,10.0375
1.73060e-01,-513.281,-99.4531,457.656,10.0859
1.73064e-01,-513.438,-99.2188,458.047,10.1078
1.73068e-01,-513.594,-98.4375,458.281,10.1484
1.73072e-01,-515.469,-98.6719,458.203,10.1937
1.73076e-01,-516.094,-99.2188,459.219,10.2172
1.73080e-01,-515.078,-99.0625,458.203,10.2453
1.73084e-01,-515.938,-100.547,458.047,10.2344
1.73088e-01,-516.328,-99.4531,458.672,10.2656
1.73092e-01,-516.484,-97.1875,458.828,10.2703
1.73096e-01,-515.469,-96.25,458.281,10.2859
1.73100e-01,-514.609,-95.2344,457.266,10.2953
1.73104e-01,-515.703,-95.2344,455.859,10.2812
1.73108e-01,-515.625,-93.125,455.625,10.2625
1.73112e-01,-515.625,-93.125,454.766,10.2453
1.73116e-01,-514.844,-93.125,454.453,10.2219
1.73120e-01,-513.203,-92.9688,453.203,10.2
1.73124e-01,-512.422,-94.375,451.328,10.1531
1.73128e-01,-511.25,-92.1875,451.953,10.1
1.73132e-01,-511.016,-90.5469,452.109,10.0719
1.73136e-01,-511.562,-89.6875,449.922,10.0312
1.73140e-01,-510.781,-88.3594,448.047,9.99062
1.73144e-01,-511.016,-88.125,446.484,9.88906
1.73148e-01,-511.25,-86.0938,445.625,9.83437
1.73152e-01,-512.031,-84.6875,445.234,9.76562
1.73156e-01,-512.188,-83.4375,442.969,9.71719
1.73160e-01,-512.891,-81.9531,442.578,9.67188
1.73164e-01,-513.906,-80.625,440.781,9.7
1.73168e-01,-514.219,-78.3594,440.781,9.71406
1.73172e-01,-514.453,-77.1094,439.609,9.68437
1.73176e-01,-513.906,-73.8281,436.953,9.65937
1.73180e-01,-514.453,-71.875,436.953,9.69688
1.73184e-01,-515.625,-71.4844,435.859,9.66563
1.73188e-01,-516.328,-68.75,435.938,9.65312
1.73192e-01,-517.5,-68.0469,436.172,9.66563
1.73196e-01,-518.516,-65.3906,436.328,9.69375
1.73200e-01,-519.922,-65.1562,434.297,9.69375
1.73204e-01,-519.766,-64.1406,433.047,9.69375
1.73208e-01,-518.672,-63.75,431.641,9.70937
1.73212e-01,-518.281,-63.3594,432.5,9.70469
1.73216e-01,-519.141,-62.8906,432.422,9.72187
1.73220e-01,-518.906,-63.9062,432.266,9.70937
1.73224e-01,-518.516,-64.7656,432.266,9.69688
1.73228e-01,-518.672,-64.9219,434.453,9.71719
1.73232e-01,-518.75,-66.3281,435.078,9.725
1.73236e-01,-518.672,-65.7812,435.703,9.74687
1.73240e-01,-519.297,-66.4062,436.875,9.77344
1.73244e-01,-520.312,-66.4062,437.5,9.76094
1.73248e-01,-519.922,-66.4062,438.516,9.7625
1.73252e-01,-520.156,-67.8125,438.125,9.77031
1.73256e-01,-521.172,-68.2031,438.984,9.78125
1.73260e-01,-521.016,-69.375,438.594,9.80781
1.73264e-01,-521.953,-70.8594,437.5,9.80781
1.73268e-01,-521.172,-69.7656,437.578,9.80312
1.73272e-01,-520.938,-68.5938,438.75,9.83437
1.73276e-01,-522.344,-68.75,436.562,9.83437
1.73280e-01,-522.812,-67.3438,436.953,9.84219
1.73284e-01,-524.062,-67.0312,435.469,9.84375
1.73288e-01,-525.078,-64.2969,437.109,9.91563
1.73292e-01,-526.797,-61.7188,439.219,9.95625
1.73296e-01,-528.516,-59.6875,438.203,9.96875
1.73300e-01,-529.141,-57.2656,438.203,10.0109
1.73304e-01,-530.078,-56.875,437.109,10.0062
1.73308e-01,-531.172,-55.8594,436.719,10.0187
1.73312e-01,-531.562,-55.625,436.719,10.0141
1.73316e-01,-533.359,-56.25,435.703,10.0219
1.73320e-01,-533.984,-57.1875,434.922,10.0266
1.73324e-01,-534.609,-57.8906,434.844,10.0547
1.73328e-01,-534.609,-56.0156,437.734,10.0797
1.73332e-01,-533.75,-57.0312,439.766,10.1
1.73336e-01,-534.219,-55.5469,440.781,10.1188
1.73340e-01,-534.531,-56.4062,439.922,10.1406
1.73344e-01,-532.5,-56.6406,440.625,10.1328
1.73348e-01,-533.203,-56.25,440.156,10.1359
1.73352e-01,-532.969,-54.5312,441.016,10.1594
1.73356e-01,-534.531,-53.75,440.156,10.1484
1.73360e-01,-534.766,-53.5156,437.578,10.1484
1.73364e-01,-536.562,-53.5156,436.172,10.1531
1.73368e-01,-537.656,-51.7188,437.891,10.1672
1.73372e-01,-538.438,-49.1406,438.594,10.1797
1.73376e-01,-538.984,-47.0312,438.594,10.1969
1.73380e-01,-538.594,-43.5938,436.562,10.225
1.73384e-01,-539.688,-43.9844,434.531,10.2203
1.73388e-01,-539.453,-40.625,433.047,10.2344
1.73392e-01,-537.031,-39.1406,433.281,10.2219
1.73396e-01,-536.406,-37.5,432.5,10.2094
1.73400e-01,-537.188,-37.9688,429.375,10.1969
1.73404e-01,-537.578,-37.5,427.422,10.1734
1.73408e-01,-537.031,-34.9219,429.219,10.1234
1.73412e-01,-537.422,-33.2031,429.375,10.1156
1.73416e-01,-536.25,-31.4844,430.469,10.0797
1.73420e-01,-537.266,-31.0156,428.438,10.0266
1.73424e-01,-537.422,-30.4688,426.719,10.0109
1.73428e-01,-537.812,-30.1562,427.031,9.98438
1.73432e-01,-538.281,-29.2188,425.938,9.96875
1.73436e-01,-537.812,-28.8281,426.172,9.93281
1.73440e-01,-539.062,-27.8125,425.156,9.90781
1.73444e-01,-540.469,-27.9688,424.141,9.92031
1.73448e-01,-541.484,-26.7188,424.531,9.89687
1.73452e-01,-543.359,-26.1719,424.531,9.94844
1.73456e-01,-543.047,-24.375,425.547,9.97813
1.73460e-01,-544.297,-23.2812,425.312,9.98438
1.73464e-01,-545.391,-23.5156,425.703,9.99375
1.73468e-01,-546.953,-22.2656,425.391,10.0016
1.73472e-01,-548.125,-20.8594,426.016,10.0312
1.73476e-01,-548.828,-20.4688,427.031,10.0578
1.73480e-01,-548.984,-20.2344,425.312,10.0875
1.73484e-01,-549.141,-20.7031,422.344,10.1031
1.73488e-01,-548.203,-20.7031,421.641,10.1203
1.73492e-01,-548.438,-18.9844,421.953,10.1188
1.73496e-01,-547.812,-19.6094,420.312,10.1469
1.73500e-01,-547.734,-20.0781,418.594,10.1469
1.73504e-01,-547.578,-17.9688,420.078,10.1406
1.73508e-01,-548.828,-17.2656,421.719,10.1406
1.73512e-01,-549.375,-16.25,421.953,10.0922
1.73516e-01,-550,-16.4062,421.641,10.0875
1.73520e-01,-549.375,-16.1719,421.719,10.0859
1.73524e-01,-550.234,-15.7812,422.266,10.0953
1.73528e-01,-551.875,-16.7969,421.641,10.0828
1.73532e-01,-550.156,-16.5625,421.953,10.0578
1.73536e-01,-550.859,-17.9688,421.953,10.0625
1.73540e-01,-550.859,-18.2031,421.25,10.0781
1.73544e-01,-552.188,-16.9531,420.469,10.0859
1.73548e-01,-550.859,-15.7812,420.312,10.1031
1.73552e-01,-551.875,-14.5312,419.688,10.0984
1.73556e-01,-552.656,-13.75,418.906,10.0984
1.73560e-01,-554.219,-12.3438,417.188,10.1078
1.73564e-01,-555.859,-10.7031,416.875,10.1437
1.73568e-01,-558.125,-7.65625,417.891,10.1266
1.73572e-01,-560.781,-7.5,417.188,10.1359
1.73576e-01,-561.797,-4.76562,418.047,10.1641
1.73580e-01,-560.156,-3.20312,416.875,10.1969
1.73584e-01,-560.781,-3.35938,415,10.2047
1.73588e-01,-560.938,-1.71875,415.156,10.1937
1.73592e-01,-560.547,-1.01562,415.547,10.1969
1.73596e-01,-559.922,-1.40625,416.172,10.1922
1.73600e-01,-557.344,-1.01562,415.781,10.1719
1.73604e-01,-558.516,-4.60938,412.812,10.1797
1.73608e-01,-558.516,-2.96875,414.219,10.1641
1.73612e-01,-558.281,-3.04688,413.359,10.1406
1.73616e-01,-557.969,-2.1875,412.578,10.1266
1.73620e-01,-558.75,-1.40625,411.797,10.1062
1.73624e-01,-559.922,-0.546875,411.094,10.1062
1.73628e-01,-559.766,0.234375,410.547,10.0828
1.73632e-01,-559.922,2.34375,411.953,10.0656
1.73636e-01,-561.406,3.04688,410.703,10.05
1.73640e-01,-562.031,4.375,408.906,10.0516
1.73644e-01,-562.656,4.375,409.297,10.0391
1.73648e-01,-563.359,5.54688,408.75,10.0391
1.73652e-01,-564.375,7.10938,409.688,10.0344
1.73656e-01,-565,7.8125,409.531,10.0344
1.73660e-01,-563.438,8.20312,408.281,10.0469
1.73664e-01,-563.438,7.42188,404.609,10.0422
1.73668e-01,-562.812,7.34375,403.359,10.0516
1.73672e-01,-561.328,9.21875,403.672,10.0266
1.73676e-01,-559.922,10.625,402.656,10.0016
1.73680e-01,-560.781,9.60938,399.609,9.97031
1.73684e-01,-561.641,9.76562,401.406,9.94844
1.73688e-01,-560.625,11.0156,401.172,9.91719
1.73692e-01,-561.406,11.4062,401.406,9.875
1.73696e-01,-561.172,12.2656,402.031,9.84844
1.73700e-01,-560.781,12.0312,401.328,9.86875
1.73704e-01,-559.375,11.875,400.547,9.89531
1.73708e-01,-559.375,12.1875,400.547,9.87187
1.73712e-01,-560.781,10.4688,400.156,9.85625
1.73716e-01,-560,11.4062,401.406,9.86406
1.73720e-01,-558.906,12.6562,401.016,9.88281
1.73724e-01,-558.75,11.6406,398.75,9.86875
1.73728e-01,-559.609,12.1875,398.359,9.84687
1.73732e-01,-559.297,14.0625,398.125,9.84375
1.73736e-01,-558.281,15.9375,397.969,9.83437
1.73740e-01,-559.531,17.3438,396.484,9.81406
1.73744e-01,-559.375,16.9531,394.531,9.81875
1.73748e-01,-559.609,20.3125,396.562,9.83125
1.73752e-01,-559.766,21.5625,395.859,9.79844
1.73756e-01,-561.797,23.8281,395.859,9.79531
1.73760e-01,-563.672,25,395.859,9.80625
1.73764e-01,-564.688,25.8594,394.297,9.80625
1.73768e-01,-565.391,26.875,394.062,9.81094
1.73772e-01,-566.406,27.5,392.812,9.83594
1.73776e-01,-568.125,28.75,392.891,9.82344
1.73780e-01,-569.766,30.0781,393.438,9.82188
1.73784e-01,-570.938,31.1719,393.047,9.85938
1.73788e-01,-570.938,33.3594,393.203,9.89687
1.73792e-01,-573.203,34.375,393.672,9.9
1.73796e-01,-573.359,36.7969,394.062,9.94531
1.73800e-01,-571.484,38.8281,393.672,9.96406
1.73804e-01,-571.953,36.1719,390.781,9.99062
1.73808e-01,-572.188,36.7969,389.844,9.99062
1.73812e-01,-571.562,38.6719,389.609,9.99375
1.73816e-01,-570.547,40.4688,388.75,10.0109
1.73820e-01,-570.547,41.875,388.438,10.0047
1.73824e-01,-573.125,40.4688,385.547,9.97344
1.73828e-01,-573.75,42.9688,386.562,9.98438
1.73832e-01,-574.219,45.9375,389.609,9.93281
1.73836e-01,-575.391,45.3906,388.594,9.94062
1.73840e-01,-577.188,46.7969,388.125,9.94062
1.73844e-01,-577.266,46.7969,387.812,9.94531
1.73848e-01,-578.594,45.7031,387.734,9.94844
1.73852e-01,-578.828,45.9375,387.812,9.92031
1.73856e-01,-579.453,46.9531,388.594,9.90469
1.73860e-01,-578.906,46.7188,387.734,9.91719
1.73864e-01,-580.078,45.3125,385.781,9.92969
1.73868e-01,-579.453,45,385.547,9.92812
1.73872e-01,-580.078,48.0469,385.703,9.95625
1.73876e-01,-579.219,50.7812,385.703,9.94375
1.73880e-01,-578.047,52.8125,384.766,9.92344
1.73884e-01,-579.922,51.4844,381.094,9.91563
1.73888e-01,-580.703,53.8281,381.094,9.95
1.73892e-01,-579.297,55.5469,380.859,9.9375
1.73896e-01,-579.219,55.9375,380.859,9.92344
1.73900e-01,-579.922,54.9219,380,9.90469
1.73904e-01,-579.922,52.8906,378.438,9.85469
1.73908e-01,-578.906,55.1562,379.219,9.83594
1.73912e-01,-578.672,54.0625,380.469,9.85156
1.73916e-01,-578.828,55.1562,381.641,9.83594
1.73920e-01,-578.047,54.0625,380.859,9.81562
1.73924e-01,-577.891,52.0312,379.844,9.82344
1.73928e-01,-576.875,51.6406,378.203,9.7875
1.73932e-01,-576.016,51.4062,376.406,9.77812
1.73936e-01,-575.625,53.125,376.797,9.76094
1.73940e-01,-576.016,54.5312,376.797,9.72969
1.73944e-01,-576.406,54.9219,373.594,9.72187
1.73948e-01,-577.031,56.0938,373.594,9.75
1.73952e-01,-576.641,58.9844,373.359,9.7125
1.73956e-01,-577.266,60.1562,372.344,9.69688
1.73960e-01,-578.594,60.3906,371.719,9.7125
1.73964e-01,-579.062,61.6406,371.719,9.70937
1.73968e-01,-580.078,62.9688,369.531,9.69375
1.73972e-01,-579.688,64.0625,370.156,9.7
1.73976e-01,-580.703,64.6094,370.469,9.69688
1.73980e-01,-582.734,65.3125,370.156,9.70469
1.73984e-01,-583.75,66.0938,370.938,9.73281
1.73988e-01,-582.969,66.3281,369.922,9.76562
1.73992e-01,-583.281,67.0312,371.484,9.775
1.73996e-01,-584.688,68.6719,372.188,9.79375
1.74000e-01,-583.281,69.7656,372.891,9.79375
1.74004e-01,-583.672,69.6875,372.109,9.82188
1.74008e-01,-584.141,70.5469,371.484,9.84687
1.74012e-01,-584.688,72.1875,371.484,9.86406
1.74016e-01,-584.922,72.9688,371.328,9.84844
1.74020e-01,-584.375,74.2188,369.844,9.83594
1.74024e-01,-585.547,74.6094,366.797,9.84219
1.74028e-01,-587.188,75.625,366.484,9.82344
1.74032e-01,-587.031,76.1719,366.484,9.83594
1.74036e-01,-586.406,77.6562,368.047,9.81562
1.74040e-01,-586.562,78.2031,367.266,9.85156
1.74044e-01,-587.344,75.8594,363.828,9.82656
1.74048e-01,-585.547,76.875,363.828,9.80312
1.74052e-01,-586.719,77.8125,363.438,9.82656
1.74056e-01,-586.172,80.3125,363.438,9.79063
1.74060e-01,-587.344,80.8594,361.953,9.72969
1.74064e-01,-587.031,83.5156,360.547,9.74062
1.74068e-01,-587.422,84.7656,361.328,9.70937
1.74072e-01,-588.828,84.5312,360.547,9.67969
1.74076e-01,-589.062,85.9375,360.547,9.67656
1.74080e-01,-589.062,85.3906,360.547,9.66875
1.74084e-01,-590.078,84.5312,359.688,9.65156
1.74088e-01,-590.859,86.0156,359.766,9.68437
1.74092e-01,-591.094,86.1719,358.906,9.7
1.74096e-01,-591.016,87.6562,360,9.72187
1.74100e-01,-588.75,88.0469,359.688,9.72656
1.74104e-01,-589.219,85.625,357.266,9.74219
1.74108e-01,-587.969,85.1562,354.453,9.7
1.74112e-01,-586.406,86.0156,354.219,9.69375
1.74116e-01,-587.188,86.5625,353.672,9.69375
1.74120e-01,-585.547,86.4062,353.047,9.64844
1.74124e-01,-585.156,87.1875,352.188,9.62344
1.74128e-01,-584.922,86.7969,353.047,9.62031
1.74132e-01,-584.766,87.4219,352.891,9.57031
1.74136e-01,-584.922,86.1719,353.594,9.55469
1.74140e-01,-584.688,86.6406,354.453,9.52344
1.74144e-01,-583.672,85,352.656,9.51875
1.74148e-01,-583.125,83.2812,350.547,9.53125
1.74152e-01,-582.266,85.1562,349.375,9.51094
1.74156e-01,-580.859,85.5469,348.594,9.48906
1.74160e-01,-580.625,87.6562,346.719,9.47813
1.74164e-01,-580.469,88.8281,346.562,9.47656
1.74168e-01,-580.859,90.8594,346.328,9.45781
1.74172e-01,-580.938,91.4844,346.094,9.42969
1.74176e-01,-581.953,91.7188,345.312,9.41563
1.74180e-01,-581.875,92.4219,344.453,9.40781
1.74184e-01,-582.109,92.4219,343.281,9.40781
1.74188e-01,-581.328,93.2812,343.438,9.37656
1.74192e-01,-580.234,93.2812,343.281,9.38125
1.74196e-01,-580.469,94.4531,343.75,9.38437
1.74200e-01,-580.312,95.7031,344.141,9.37187
1.74204e-01,-580.312,94.7656,343.516,9.37187
1.74208e-01,-580.625,96.0938,342.109,9.36875
1.74212e-01,-582.109,96.3281,340.625,9.39219
1.74216e-01,-582.969,98.2031,340,9.37187
1.74220e-01,-584.141,99.2188,338.984,9.36719
1.74224e-01,-585.312,102.266,339.453,9.37656
1.74228e-01,-586.406,104.844,339.062,9.40469
1.74232e-01,-587.812,104.453,338.047,9.40156
1.74236e-01,-588.828,105.938,337.656,9.40156
1.74240e-01,-588.75,108.125,339.609,9.40781
1.74244e-01,-591.875,108.516,339.609,9.4125
1.74248e-01,-592.812,109.375,339.375,9.43281
1.74252e-01,-593.672,109.297,340.391,9.4375
1.74256e-01,-594.922,109.922,339.062,9.47813
1.74260e-01,-593.438,111.953,341.016,9.49062
1.74264e-01,-593.828,110,338.828,9.51719
1.74268e-01,-592.891,110.391,338.203,9.50156
1.74272e-01,-593.281,111.406,337.188,9.50625
1.74276e-01,-593.672,111.328,335.781,9.51719
1.74280e-01,-593.906,110.391,335.156,9.48125
1.74284e-01,-594.531,110.703,334.609,9.48281
1.74288e-01,-593.672,113.828,336.797,9.51094
1.74292e-01,-594.531,114.062,338.359,9.49375
1.74296e-01,-594.062,112.578,337.969,9.51406
1.74300e-01,-594.531,112.578,338.438,9.48125
1.74304e-01,-593.516,113.359,337.578,9.48125
1.74308e-01,-594.141,112.734,336.641,9.46562
1.74312e-01,-593.516,112.969,335.781,9.48125
1.74316e-01,-594.297,114.219,333.984,9.49062
1.74320e-01,-594.453,114.766,332.891,9.48906
1.74324e-01,-595.859,116.25,332.578,9.47656
1.74328e-01,-595.078,118.281,333.516,9.48594
1.74332e-01,-597.109,119.297,334.141,9.47344
1.74336e-01,-597.109,120.859,333.75,9.47813
1.74340e-01,-597.734,123.75,333.359,9.47031
1.74344e-01,-597.734,124.141,331.875,9.46562
1.74348e-01,-599.141,125.625,331.328,9.47344
1.74352e-01,-599.766,125.391,328.906,9.49062
1.74356e-01,-600.156,127.656,328.281,9.48125
1.74360e-01,-599.375,129.453,326.406,9.48594
1.74364e-01,-600.234,131.641,326.172,9.48125
1.74368e-01,-600.781,132.5,325.781,9.47813
1.74372e-01,-600.547,132.891,324.453,9.47344
1.74376e-01,-599.531,131.484,322.578,9.47813
1.74380e-01,-596.875,132.266,322.812,9.45
1.74384e-01,-596.484,129.688,320.156,9.4375
1.74388e-01,-595.156,132.031,321.953,9.42969
1.74392e-01,-594.297,132.891,320.938,9.39531
1.74396e-01,-594.297,132.031,319.531,9.38437
1.74400e-01,-594.531,131.719,317.266,9.34375
1.74404e-01,-594.688,134.141,316.484,9.29531
1.74408e-01,-594.062,134.766,315.859,9.275
1.74412e-01,-594.062,134.922,315.625,9.27031
1.74416e-01,-593.672,134.922,314.844,9.30625
1.74420e-01,-592.031,137.109,315.859,9.28281
1.74424e-01,-590.391,136.406,314.844,9.29062
1.74428e-01,-591.016,136.953,314.688,9.25469
1.74432e-01,-590.859,137.734,311.797,9.24531
1.74436e-01,-591.094,139.141,310.938,9.22656
1.74440e-01,-592.422,140.391,309.141,9.2125
1.74444e-01,-592.891,143.828,309.609,9.19687
1.74448e-01,-594.453,144.922,309.531,9.22187
1.74452e-01,-595.156,145.859,309.531,9.2125
1.74456e-01,-595.547,146.875,307.734,9.18594
1.74460e-01,-596.719,146.25,306.094,9.17812
1.74464e-01,-597.109,147.969,306.484,9.17344
1.74468e-01,-597.734,148.359,304.922,9.18594
1.74472e-01,-598.125,148.984,305.859,9.20625
1.74476e-01,-598.125,150.391,306.875,9.22969
1.74480e-01,-598.75,151.016,308.984,9.24531
1.74484e-01,-599.219,150.625,306.484,9.25469
1.74488e-01,-600.156,150.938,306.484,9.25
1.74492e-01,-601.25,151.328,305.859,9.25937
1.74496e-01,-601.953,152.578,305.859,9.275
1.74500e-01,-603.438,152.578,303.828,9.28281
1.74504e-01,-604.062,156.641,305.703,9.29062
1.74508e-01,-606.094,158.281,306.328,9.30312
1.74512e-01,-608.672,159.062,307.5,9.31406
1.74516e-01,-608.125,159.297,307.578,9.32031
1.74520e-01,-607.109,159.531,307.5,9.33125
1.74524e-01,-607.5,159.141,305.859,9.36875
1.74528e-01,-607.266,160.156,304.453,9.34375
1.74532e-01,-607.5,160.156,304.297,9.33125
1.74536e-01,-607.031,160.078,302.109,9.32656
1.74540e-01,-606.25,160.703,302.891,9.33437
1.74544e-01,-607.656,159.062,300.391,9.31094
1.74548e-01,-607.891,161.562,302.422,9.29531
1.74552e-01,-609.062,163.203,303.438,9.275
1.74556e-01,-610.391,162.5,302.109,9.25469
1.74560e-01,-609.688,162.109,303.125,9.22187
1.74564e-01,-608.516,161.094,300.469,9.23281
1.74568e-01,-608.516,161.719,301.406,9.23906
1.74572e-01,-608.281,162.578,300.625,9.22969
1.74576e-01,-607.656,162.734,299.219,9.23281
1.74580e-01,-607.656,164.141,298.203,9.22187
1.74584e-01,-607.344,166.562,298.828,9.2125
1.74588e-01,-609.688,166.25,298.594,9.22187
1.74592e-01,-610.078,166.25,298.359,9.225
1.74596e-01,-609.688,167.188,298.203,9.22656
1.74600e-01,-609.531,168.047,297.578,9.23281
1.74604e-01,-610.547,168.672,296.172,9.23438
1.74608e-01,-609.766,169.609,296.172,9.24531
1.74612e-01,-610.078,170.859,296.328,9.24687
1.74616e-01,-610.703,171.953,294.922,9.22969
1.74620e-01,-611.172,172.109,293.125,9.23281
1.74624e-01,-611.406,173.281,292.344,9.20469
1.74628e-01,-611.172,173.516,292.969,9.19844
1.74632e-01,-611.172,173.516,292.344,9.19219
1.74636e-01,-611.406,172.891,293.125,9.20469
